layer_name,scenario_year,data_year
ao_stock_slope,2011,2014
ao_stock_slope,2012,2014
ao_stock_slope,2013,2014
ao_stock_slope,2014,2014
ao_stock_slope,2015,2014
ao_stock_slope,2015,2014
ao_stock_slope,2016,2014
ao_stock_slope,2016,2014
ao_stock_slope,2017,2014
ao_stock_slope,2017,2014
ao_stock_slope,2018,2014
ao_stock_slope,2018,2014
ao_stock_status,2011,2014
ao_stock_status,2012,2014
ao_stock_status,2013,2014
ao_stock_status,2014,2014
ao_stock_status,2015,2014
ao_stock_status,2015,2014
ao_stock_status,2016,2014
ao_stock_status,2016,2014
ao_stock_status,2017,2014
ao_stock_status,2017,2014
ao_stock_status,2018,2014
ao_stock_status,2018,2014
bd_spp_status,2010,2014
bd_spp_status,2011,2014
bd_spp_status,2011,2014
bd_spp_status,2012,2014
bd_spp_status,2012,2014
bd_spp_status,2013,2014
bd_spp_status,2013,2014
bd_spp_status,2014,2014
bd_spp_status,2014,2014
bd_spp_status,2015,2014
bd_spp_status,2015,2014
bd_spp_status,2016,2014
bd_spp_status,2016,2014
bd_spp_status,2017,2014
bd_spp_status,2017,2014
bd_spp_status,2018,2014
bd_spp_status,2018,2014
bd_spp_trend,2010,2014
bd_spp_trend,2011,2014
bd_spp_trend,2011,2014
bd_spp_trend,2012,2014
bd_spp_trend,2012,2014
bd_spp_trend,2013,2014
bd_spp_trend,2013,2014
bd_spp_trend,2014,2014
bd_spp_trend,2014,2014
bd_spp_trend,2015,2014
bd_spp_trend,2015,2014
bd_spp_trend,2016,2014
bd_spp_trend,2016,2014
bd_spp_trend,2017,2014
bd_spp_trend,2017,2014
bd_spp_trend,2018,2014
bd_spp_trend,2018,2014
cc_sal_deep,2015,2014
cc_sal_deep,2016,2014
cc_sal_deep,2017,2014
cc_sal_deep,2018,2014
cc_sal_surf,2015,2014
cc_sal_surf,2016,2014
cc_sal_surf,2017,2014
cc_sal_surf,2018,2014
cc_sst,2015,2014
cc_sst,2016,2015
cc_sst,2017,2016
cc_sst,2018,2017
cs_status,2010,2014
cs_status,2011,2014
cs_status,2011,2014
cs_status,2012,2014
cs_status,2012,2014
cs_status,2013,2014
cs_status,2013,2014
cs_status,2014,2014
cs_status,2014,2014
cs_status,2015,2014
cs_status,2015,2014
cs_status,2016,2014
cs_status,2016,2014
cs_status,2017,2014
cs_status,2017,2014
cs_status,2018,2014
cs_status,2018,2014
cw_coastalpopn_trend,2011,2014
cw_coastalpopn_trend,2012,2014
cw_coastalpopn_trend,2013,2014
cw_coastalpopn_trend,2014,2014
cw_coastalpopn_trend,2015,2014
cw_coastalpopn_trend,2016,2014
cw_coastalpopn_trend,2017,2014
cw_coastalpopn_trend,2018,2014
cw_con_dioxin_status,2011,2014
cw_con_dioxin_status,2011,2014
cw_con_dioxin_status,2011,2014
cw_con_dioxin_status,2012,2014
cw_con_dioxin_status,2012,2014
cw_con_dioxin_status,2012,2014
cw_con_dioxin_status,2013,2014
cw_con_dioxin_status,2013,2014
cw_con_dioxin_status,2013,2014
cw_con_dioxin_status,2014,2014
cw_con_dioxin_status,2014,2014
cw_con_dioxin_status,2014,2014
cw_con_dioxin_status,2015,2014
cw_con_dioxin_status,2015,2014
cw_con_dioxin_status,2015,2014
cw_con_dioxin_status,2016,2014
cw_con_dioxin_status,2016,2014
cw_con_dioxin_status,2016,2014
cw_con_dioxin_status,2017,2014
cw_con_dioxin_status,2017,2014
cw_con_dioxin_status,2017,2014
cw_con_dioxin_status,2018,2014
cw_con_dioxin_status,2018,2014
cw_con_dioxin_status,2018,2014
cw_con_dioxin_trend,2011,2014
cw_con_dioxin_trend,2011,2014
cw_con_dioxin_trend,2011,2014
cw_con_dioxin_trend,2012,2014
cw_con_dioxin_trend,2012,2014
cw_con_dioxin_trend,2012,2014
cw_con_dioxin_trend,2013,2014
cw_con_dioxin_trend,2013,2014
cw_con_dioxin_trend,2013,2014
cw_con_dioxin_trend,2014,2014
cw_con_dioxin_trend,2014,2014
cw_con_dioxin_trend,2014,2014
cw_con_dioxin_trend,2015,2014
cw_con_dioxin_trend,2015,2014
cw_con_dioxin_trend,2015,2014
cw_con_dioxin_trend,2016,2014
cw_con_dioxin_trend,2016,2014
cw_con_dioxin_trend,2016,2014
cw_con_dioxin_trend,2017,2014
cw_con_dioxin_trend,2017,2014
cw_con_dioxin_trend,2017,2014
cw_con_dioxin_trend,2018,2014
cw_con_dioxin_trend,2018,2014
cw_con_dioxin_trend,2018,2014
cw_con_ices6_status,2011,2014
cw_con_ices6_status,2011,2014
cw_con_ices6_status,2011,2014
cw_con_ices6_status,2012,2014
cw_con_ices6_status,2012,2014
cw_con_ices6_status,2012,2014
cw_con_ices6_status,2013,2014
cw_con_ices6_status,2013,2014
cw_con_ices6_status,2013,2014
cw_con_ices6_status,2014,2014
cw_con_ices6_status,2014,2014
cw_con_ices6_status,2014,2014
cw_con_ices6_status,2015,2014
cw_con_ices6_status,2015,2014
cw_con_ices6_status,2015,2014
cw_con_ices6_status,2016,2014
cw_con_ices6_status,2016,2014
cw_con_ices6_status,2016,2014
cw_con_ices6_status,2017,2014
cw_con_ices6_status,2017,2014
cw_con_ices6_status,2017,2014
cw_con_ices6_status,2018,2014
cw_con_ices6_status,2018,2014
cw_con_ices6_status,2018,2014
cw_con_ices6_trend,2011,2014
cw_con_ices6_trend,2011,2014
cw_con_ices6_trend,2011,2014
cw_con_ices6_trend,2012,2014
cw_con_ices6_trend,2012,2014
cw_con_ices6_trend,2012,2014
cw_con_ices6_trend,2013,2014
cw_con_ices6_trend,2013,2014
cw_con_ices6_trend,2013,2014
cw_con_ices6_trend,2014,2014
cw_con_ices6_trend,2014,2014
cw_con_ices6_trend,2014,2014
cw_con_ices6_trend,2015,2014
cw_con_ices6_trend,2015,2014
cw_con_ices6_trend,2015,2014
cw_con_ices6_trend,2016,2014
cw_con_ices6_trend,2016,2014
cw_con_ices6_trend,2016,2014
cw_con_ices6_trend,2017,2014
cw_con_ices6_trend,2017,2014
cw_con_ices6_trend,2017,2014
cw_con_ices6_trend,2018,2014
cw_con_ices6_trend,2018,2014
cw_con_ices6_trend,2018,2014
cw_con_penalty,2011,2014
cw_con_penalty,2011,2014
cw_con_penalty,2011,2014
cw_con_penalty,2012,2014
cw_con_penalty,2012,2014
cw_con_penalty,2012,2014
cw_con_penalty,2013,2014
cw_con_penalty,2013,2014
cw_con_penalty,2013,2014
cw_con_penalty,2014,2014
cw_con_penalty,2014,2014
cw_con_penalty,2014,2014
cw_con_penalty,2015,2014
cw_con_penalty,2015,2014
cw_con_penalty,2015,2014
cw_con_penalty,2016,2014
cw_con_penalty,2016,2014
cw_con_penalty,2016,2014
cw_con_penalty,2017,2014
cw_con_penalty,2017,2014
