"rgn_id","score","dimension"
1,0.820195681989893,"status"
2,0.820195681989893,"status"
3,0.739857700343891,"status"
4,0.739857700343891,"status"
5,0.753791050819175,"status"
6,0.753791050819175,"status"
7,0.795679789212449,"status"
8,0.795679789212449,"status"
9,0.793424946162308,"status"
10,0.793424946162308,"status"
11,0.79653186763701,"status"
12,0.79653186763701,"status"
13,0.79653186763701,"status"
14,0.792573783832425,"status"
15,0.792573783832425,"status"
16,0.792573783832425,"status"
17,0.792573783832425,"status"
18,0.764653186561095,"status"
19,0.764653186561095,"status"
20,0.710175481887329,"status"
21,0.710175481887329,"status"
22,0.710175481887329,"status"
23,0.710175481887329,"status"
24,0.710175481887329,"status"
25,0.710175481887329,"status"
26,0.700601271011914,"status"
27,0.76880410508816,"status"
28,0.76880410508816,"status"
29,0.767137398120795,"status"
30,0.767137398120795,"status"
31,0.767137398120795,"status"
32,0.792785246120468,"status"
33,0.792785246120468,"status"
34,0.792785246120468,"status"
35,0.76966882853468,"status"
36,0.76966882853468,"status"
37,0.776457564709802,"status"
38,0.776457564709802,"status"
39,0.690508402858308,"status"
40,0.690508402858308,"status"
41,0.681016048318722,"status"
42,0.681016048318722,"status"
