"rgn_id","resilience_score"
1,0.666666666666667
2,0.666666666666667
3,0.666666666666667
4,1
5,0.666666666666667
6,0.666666666666667
7,0.666666666666667
8,1
9,0.666666666666667
10,1
11,0.666666666666667
12,0.666666666666667
13,1
14,0.666666666666667
15,0.666666666666667
16,1
17,0.25
18,0.25
19,NA
20,0.666666666666667
21,0.25
22,NA
23,0.833333333333333
24,0.583333333333333
25,0.5
26,0.666666666666667
27,0.583333333333333
28,0.5
29,0.666666666666667
30,1
31,0.5
32,1
33,NA
34,0.5
35,0.666666666666667
36,1
37,0.666666666666667
38,1
39,0.666666666666667
40,1
41,0.666666666666667
42,1
