"rgn_id","resilience_score"
1,0.9375
2,0.9375
3,0.9375
4,0.9375
5,0.9375
6,0.9375
7,0.9375
8,0.9375
9,0.9375
10,0.9375
11,0.9375
12,0.9375
13,0.9375
14,0.9375
15,0.9375
16,0.9375
17,0.9375
18,0.9375
19,NA
20,0.9375
21,0.9375
22,NA
23,0.9375
24,0.9375
25,1
26,0.9375
27,0.9375
28,1
29,0.9375
30,0.9375
31,1
32,0.9375
33,NA
34,1
35,0.9375
36,0.9375
37,0.9375
38,0.9375
39,0.9375
40,0.9375
41,0.9375
42,0.9375
