"rgn_id","resilience_score"
1,0.888888888888889
2,0.944444444444444
3,0.944444444444444
4,0.944444444444444
5,0.888888888888889
6,0.944444444444444
7,0.944444444444444
8,0.944444444444444
9,0.944444444444444
10,0.944444444444444
11,0.888888888888889
12,0.944444444444444
13,0.944444444444444
14,0.888888888888889
15,0.944444444444444
16,0.944444444444444
17,0.25
18,0.25
19,NA
20,0.888888888888889
21,0.25
22,NA
23,0.75
24,0.666666666666667
25,0.833333333333333
26,0.888888888888889
27,0.666666666666667
28,0.833333333333333
29,0.888888888888889
30,0.944444444444444
31,0.833333333333333
32,0.944444444444444
33,NA
34,0.833333333333333
35,0.888888888888889
36,0.944444444444444
37,0.888888888888889
38,0.944444444444444
39,0.888888888888889
40,0.944444444444444
41,0.888888888888889
42,0.944444444444444
