"rgn_id","pressure_score"
1,0.242825066409982
2,0.242825066409982
3,0.394386387481243
4,0.394386387481243
5,0.364574885323366
6,0.364574885323366
7,0.400127733048587
8,0.400127733048587
9,0.486109066043109
10,0.486109066043109
11,0.486109066043109
12,0.486109066043109
13,0.486109066043109
14,0.545796246298773
15,0.545796246298773
16,0.545796246298773
17,0.545796246298773
18,0.545796246298773
19,0.545796246298773
20,0.279489086117815
21,0.279489086117815
22,0.279489086117815
23,0.279489086117815
24,0.279489086117815
25,0.279489086117815
26,0.279489086117815
27,0.387735330743515
28,0.387735330743515
29,0.279489086117815
30,0.279489086117815
31,0.279489086117815
32,0.569310158570043
33,0.569310158570043
34,0.569310158570043
35,0.415036934041123
36,0.415036934041123
37,0.415036934041123
38,0.415036934041123
39,0.415036934041123
40,0.415036934041123
41,0.215116378484745
42,0.215116378484745
