"rgn_id","stock","year","score"
3,"spr_2232",1974,1.924561404
4,"spr_2232",1974,1.924561404
5,"spr_2232",1974,1.924561404
6,"spr_2232",1974,1.924561404
7,"spr_2232",1974,1.924561404
8,"spr_2232",1974,1.924561404
9,"spr_2232",1974,1.924561404
10,"spr_2232",1974,1.924561404
11,"spr_2232",1974,1.924561404
12,"spr_2232",1974,1.924561404
13,"spr_2232",1974,1.924561404
14,"spr_2232",1974,1.924561404
15,"spr_2232",1974,1.924561404
16,"spr_2232",1974,1.924561404
17,"spr_2232",1974,1.924561404
18,"spr_2232",1974,1.924561404
19,"spr_2232",1974,1.924561404
20,"spr_2232",1974,1.924561404
21,"spr_2232",1974,1.924561404
22,"spr_2232",1974,1.924561404
23,"spr_2232",1974,1.924561404
24,"spr_2232",1974,1.924561404
25,"spr_2232",1974,1.924561404
26,"spr_2232",1974,1.924561404
27,"spr_2232",1974,1.924561404
28,"spr_2232",1974,1.924561404
29,"spr_2232",1974,1.924561404
30,"spr_2232",1974,1.924561404
31,"spr_2232",1974,1.924561404
32,"spr_2232",1974,1.924561404
33,"spr_2232",1974,1.924561404
34,"spr_2232",1974,1.924561404
35,"spr_2232",1974,1.924561404
36,"spr_2232",1974,1.924561404
37,"spr_2232",1974,1.924561404
38,"spr_2232",1974,1.924561404
39,"spr_2232",1974,1.924561404
40,"spr_2232",1974,1.924561404
41,"spr_2232",1974,1.924561404
42,"spr_2232",1974,1.924561404
3,"spr_2232",1975,1.521052632
4,"spr_2232",1975,1.521052632
5,"spr_2232",1975,1.521052632
6,"spr_2232",1975,1.521052632
7,"spr_2232",1975,1.521052632
8,"spr_2232",1975,1.521052632
9,"spr_2232",1975,1.521052632
10,"spr_2232",1975,1.521052632
11,"spr_2232",1975,1.521052632
12,"spr_2232",1975,1.521052632
13,"spr_2232",1975,1.521052632
14,"spr_2232",1975,1.521052632
15,"spr_2232",1975,1.521052632
16,"spr_2232",1975,1.521052632
17,"spr_2232",1975,1.521052632
18,"spr_2232",1975,1.521052632
19,"spr_2232",1975,1.521052632
20,"spr_2232",1975,1.521052632
21,"spr_2232",1975,1.521052632
22,"spr_2232",1975,1.521052632
23,"spr_2232",1975,1.521052632
24,"spr_2232",1975,1.521052632
25,"spr_2232",1975,1.521052632
26,"spr_2232",1975,1.521052632
27,"spr_2232",1975,1.521052632
28,"spr_2232",1975,1.521052632
29,"spr_2232",1975,1.521052632
