"rgn_id","resilience_score"
1,0.875
2,0.875
3,0.875
4,0.875
5,0.875
6,0.875
7,0.875
8,0.875
9,0.875
10,0.875
11,0.875
12,0.875
13,0.875
14,0.875
15,0.875
16,0.875
17,0.875
18,0.875
19,NA
20,0.875
21,0.875
22,NA
23,0.875
24,0.875
25,0.875
26,0.875
27,0.875
28,0.875
29,0.875
30,0.875
31,0.875
32,0.875
33,NA
34,0.875
35,0.875
36,0.875
37,0.875
38,0.875
39,0.875
40,0.875
41,0.875
42,0.875
