"rgn_id","year","bhi_gdp_per_capita"
1,2000,0.0932308371152126
1,2001,0.089807674819665
1,2002,0.0929258183897809
1,2003,0.0997063248588037
1,2004,0.102484963278007
1,2005,0.104248503193133
1,2006,0.112765589550681
1,2007,0.118877695706318
1,2008,0.118554933554569
1,2009,0.102089865804968
1,2010,0.121794555962102
1,2011,0.133346026294087
1,2012,0.13791892666573
1,2013,0.143484434291847
2,2000,0.0575671826441127
2,2001,0.0597378618804494
2,2002,0.0623551833164012
2,2003,0.0635778424376943
2,2004,0.0649402747768195
2,2005,0.0671245041112102
2,2006,0.0716291602543342
2,2007,0.0739892735871638
2,2008,0.0757029511043244
2,2009,0.0736908188459079
2,2010,0.0747256738203015
2,2011,0.0752940846810913
2,2012,0.077647349345817
2,2013,0.0780585289842758
3,2000,0.0549608518549524
3,2001,0.057205685501781
3,2002,0.0594331955767157
3,2003,0.0602611560203131
3,2004,0.062201654747109
3,2005,0.0633715565718245
3,2006,0.0686117322963339
3,2007,0.0712236969681251
3,2008,0.0731824037402524
3,2009,0.0702072312010584
3,2010,0.0719650412241531
3,2011,0.0739864570809891
3,2012,0.0753090293064922
3,2013,0.07642181618766
4,2000,0.0443551947693175
4,2001,0.0445816010006194
4,2002,0.0453160533265529
4,2003,0.0463138067555815
4,2004,0.0477789830671433
4,2005,0.0479196777763673
4,2006,0.0491446788966577
4,2007,0.0506010904241053
4,2008,0.0526372978674506
4,2009,0.051415782726868
4,2010,0.0517623056852154
4,2011,0.0531719482334126
4,2012,0.0548544412483528
4,2013,0.0560228732898453
5,2000,0.0426832586315899
5,2001,0.0406411048274497
5,2002,0.0431941271010161
5,2003,0.0444363163251246
5,2004,0.0459636414391454
5,2005,0.0470817437481996
5,2006,0.0504030488362518
5,2007,0.0562232531817296
5,2008,0.0531237204524981
5,2009,0.0462870594624256
5,2010,0.0552912812452571
5,2011,0.0598653361459331
5,2012,0.0628790640934781
5,2013,0.0647878904676131
6,2000,0.0460717486817876
6,2001,0.0476857143074717
6,2002,0.0482844101659386
6,2003,0.0496240473339713
6,2004,0.0527377459633312
6,2005,0.0566736168116044
6,2006,0.0580046757318088
6,2007,0.0599432213234973
6,2008,0.0627997901823765
6,2009,0.0611386881927822
6,2010,0.0658523068615327
6,2011,0.06605944913594
6,2012,0.0689218606602855
6,2013,0.0703258452358054
7,2000,0.0320152449702256
7,2001,0.0337432397079901
7,2002,0.0349646716048209
7,2003,0.0355730204371572
7,2004,0.0367329073159306
7,2005,0.0378714901499919
7,2006,0.0403545949169986
7,2007,0.0412469976788304
7,2008,0.041403227340053
7,2009,0.0387757284922193
7,2010,0.0408327523649828
7,2011,0.040818549668508
7,2012,0.0423832133968126
7,2013,0.0420021077080727
8,2000,0.0360592820597238
8,2001,0.0374792763278631
8,2002,0.036897166736595
8,2003,0.0376308881390418
8,2004,0.0370084036165107
8,2005,0.0373405301598974
8,2006,0.0385324562304323
8,2007,0.0391048154685387
8,2008,0.0411956947650086
8,2009,0.0402627334616672
8,2010,0.0409905615799215
8,2011,0.043097691258195
8,2012,0.0449633620803075
8,2013,0.046553941871185
9,2000,0.0320152449702256
9,2001,0.0337432397079901
9,2002,0.0349646716048209
9,2003,0.0355730204371572
9,2004,0.0367329073159306
9,2005,0.0378714901499919
9,2006,0.0403545949169986
9,2007,0.0412469976788304
9,2008,0.041403227340053
9,2009,0.0387757284922193
9,2010,0.0408327523649828
9,2011,0.040818549668508
9,2012,0.0423832133968126
9,2013,0.0420021077080727
10,2000,0.0741059307619928
10,2001,0.0745616351485574
10,2002,0.074624684070725
10,2003,0.0748526285293759
10,2004,0.0764305042517072
10,2005,0.0786292272614195
10,2006,0.0810238548129412
10,2007,0.0841084477329142
10,2008,0.0851181343711484
10,2009,0.082898472159294
10,2010,0.0850164241417952
10,2011,0.0876171557316821
10,2012,0.0919433897498221
10,2013,0.093861826987119
11,2000,0.0426832586315899
11,2001,0.0406411048274497
11,2002,0.0431941271010161
11,2003,0.0444363163251246
11,2004,0.0459636414391454
11,2005,0.0470817437481996
11,2006,0.0504030488362518
11,2007,0.0562232531817296
11,2008,0.0531237204524981
11,2009,0.0462870594624256
11,2010,0.0552912812452571
11,2011,0.0598653361459331
11,2012,0.0628790640934781
11,2013,0.0647878904676131
12,2000,0.0565041392393854
12,2001,0.0585756288861404
12,2002,0.0599425780157301
12,2003,0.0612892285037023
12,2004,0.0650161535242609
12,2005,0.0696067897302005
12,2006,0.0714554715619157
12,2007,0.0740193744371519
12,2008,0.0761914412582652
12,2009,0.0748625434157131
12,2010,0.0814178957505523
12,2011,0.0815805025772746
12,2012,0.0845803854649595
12,2013,0.0858557396675761
14,2000,0.0612882579477538
14,2001,0.0562258517592009
14,2002,0.0595999519256221
14,2003,0.0624307067091674
14,2004,0.0661041851497635
14,2005,0.065311611179352
14,2006,0.0708540483381291
14,2007,0.0773569900906746
14,2008,0.0747372943081075
14,2009,0.0631000362128972
14,2010,0.0758405165193922
14,2011,0.0814753993858232
14,2012,0.0846716165923006
14,2013,0.0882743793913174
15,2000,0.0446263882148889
15,2001,0.0466078687726929
15,2002,0.0479432143659956
15,2003,0.0474263063943945
15,2004,0.0479001387016955
15,2005,0.0502693002382002
15,2006,0.0535861263893068
15,2007,0.0555676069471107
15,2008,0.0543184126824083
15,2009,0.0530692184177058
15,2010,0.0542753370181082
15,2011,0.0556537582757109
15,2012,0.0571183308619138
15,2013,0.0569891038690136
17,2000,0.0135046510069394
17,2001,0.0149145021191106
17,2002,0.0145110399037304
17,2003,0.0126161274764392
17,2004,0.0126342606097147
17,2005,0.0155400952171159
17,2006,0.0172627428782897
17,2007,0.0191395221723055
17,2008,0.0222856207956072
17,2009,0.0187315266736064
17,2010,0.0209029693833493
17,2011,0.0217234936640663
17,2012,0.0220906896128955
17,2013,0.0222312213957807
18,2000,0.0116223909396704
18,2001,0.0130314823902882
18,2002,0.0130592205937986
18,2003,0.011871843876471
18,2004,0.0126535042779323
18,2005,0.0152937464893656
18,2006,0.016901375042827
18,2007,0.0191694324872772
18,2008,0.0217388097070725
18,2009,0.0193578633620577
18,2010,0.0220624008080145
18,2011,0.0233117676306237
18,2012,0.0242770527679063
18,2013,0.0243775956046579
20,2000,0.0300789568909346
20,2001,0.0272760499205694
20,2002,0.0298907019451638
20,2003,0.0320660924296264
20,2004,0.0326308572669388
20,2005,0.0327354433479226
20,2006,0.0343042345626793
20,2007,0.0357684396964522
20,2008,0.0335512147795961
20,2009,0.0300580396747379
20,2010,0.0349945026971722
20,2011,0.0391151942879331
20,2012,0.0407258199350833
20,2013,0.0423991972308237
21,2000,0.00475980069096757
21,2001,0.00572091429202833
21,2002,0.0055744588861524
21,2003,0.00516560421141544
21,2004,0.00530290615442412
21,2005,0.00660574903586204
21,2006,0.00755160686547739
21,2007,0.00882088704973541
21,2008,0.0105661473030902
21,2009,0.00939450405608278
21,2010,0.0107248073261224
21,2011,0.0112099408580864
21,2012,0.0118903482645517
21,2013,0.0124731187337663
23,2000,0.00650545887811623
23,2001,0.00700043944492942
23,2002,0.00758380939867354
23,2003,0.00826882714738823
23,2004,0.00922343252624224
23,2005,0.0108321193683851
23,2006,0.0123214805381712
23,2007,0.0147035745159597
23,2008,0.0166481410284401
23,2009,0.0147831249641976
23,2010,0.0152294913681987
23,2011,0.0169133091892329
23,2012,0.0177706862424629
23,2013,0.0183319588494743
24,2000,0.00896012603076972
24,2001,0.00971768770684062
24,2002,0.0105884482540486
24,2003,0.011076074160485
24,2004,0.0123560921648807
24,2005,0.0143936718453473
24,2006,0.0153863388691643
24,2007,0.0206544401797724
24,2008,0.0222653471921071
24,2009,0.0172671816511335
24,2010,0.015900087592017
24,2011,0.0197662644216203
24,2012,0.0197575568161482
24,2013,0.0193047613316001
25,2000,0.005491450043429
25,2001,0.00619597702615363
25,2002,0.00659167026302637
25,2003,0.00701631666357273
25,2004,0.00774979680997098
25,2005,0.00942908030304065
25,2006,0.0109539469231844
25,2007,0.0134149658354417
