"rgn_id","resilience_score"
1,0.9
2,0.8
3,0.8
4,0.8
5,0.9
6,0.8
7,0.8
8,0.8
9,0.8
10,0.8
11,0.9
12,0.8
13,0.8
14,0.9
15,0.8
16,0.8
17,0.85
18,0.85
19,NA
20,0.9
21,0.85
22,NA
23,0.9
24,0.85
25,0.55
26,0.9
27,0.85
28,0.55
29,0.9
30,0.75
31,0.55
32,0.75
33,NA
34,0.55
35,0.9
36,0.75
37,0.9
38,0.75
39,0.9
40,0.75
41,0.9
42,0.75
