rgn_id,score
1,-0.02
2,-0.01
3,-0.01
4,-0
5,-0.02
6,-0.01
7,-0.01
8,-0
9,-0.01
10,-0
11,-0.02
12,-0.01
13,-0
14,-0.02
15,-0.01
16,-0
17,-0.1
18,-0.1
19,-0
20,-0.02
21,-0.1
22,-0
23,-0.02
24,-0.06
25,-0.02
26,-0.02
27,-0.06
28,-0.02
29,-0.02
30,-0.01
31,-0.02
32,-0.01
33,-0
34,-0.02
35,-0.02
36,-0.01
37,-0.02
38,-0.01
39,-0.02
40,-0.01
41,-0.02
42,-0.01
