"rgn_id","resilience_score"
1,1
2,0.625
3,0.625
4,0.4375
5,1
6,0.625
7,0.625
8,0.4375
9,0.625
10,0.4375
11,1
12,0.625
13,0.4375
14,1
15,0.625
16,0.4375
17,1
18,1
19,NA
20,1
21,1
22,NA
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,0.8125
31,1
32,0.8125
33,NA
34,1
35,1
36,0.8125
37,1
38,0.8125
39,1
40,0.8125
41,1
42,0.8125
