"rgn_id","w_fis"
1,0
2,0
3,0.992450068491774
4,0.999990503411165
5,0.999883193142743
6,0.999633313729591
7,0.996803850516883
8,0.999990503411165
9,0.996803850516883
10,0.999990503411165
11,0.999883193142743
12,0.995965672627955
13,0.999988990059604
14,0.999919703086539
15,0.999738903389823
16,0.999988990059604
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,0.999918674035111
27,1
28,1
29,0.999918674035111
30,1
31,1
32,0.999265878480234
33,1
34,1
35,0.999918674035111
36,0.988022197064047
37,0.998986281998306
38,0.99711764432707
39,0.998788546076977
40,0.999696779714633
41,0.998788546076977
42,0.999214501246718
