rgn_id,score
1,-0.05
2,-0.03
3,-0.03
4,0.0
5,-0.05
6,-0.03
7,-0.03
8,0.0
9,-0.03
10,0.0
11,-0.05
12,-0.03
13,0.0
14,-0.05
15,-0.03
16,0.0
17,-0.21
18,-0.21
19,-0.07
20,-0.05
21,-0.21
22,-0.07
23,-0.19
24,-0.08
25,-0.03
26,-0.05
27,-0.08
28,-0.03
29,-0.05
30,-0.12
31,-0.03
32,-0.12
33,-0.07
34,-0.03
35,-0.05
36,-0.12
37,-0.05
38,-0.12
39,-0.05
40,-0.12
41,-0.05
42,-0.12
