region_id,indicator_status
1,100
2,100
3,83.21666666666668
4,83.21666666666667
5,100
6,96.63333333333334
7,66.66666666666667
8,84.24641346151212
9,76.28333333333335
10,96.14440912024884
11,73.18333333333334
12,55.45
13,62.40369331151715
14,75.96666666666667
15,75.96666666666665
16,71.68423885984589
17,57.430793934386834
18,85.03719561651745
19,91.85000000000001
20,66.95833333333333
21,34.06666666666667
22,68.13333333333334
23,80.69870462731997
24,85.16806535633222
25,92.71666666666667
26,78.97294281045875
27,60.774383820717325
28,73.63701131719641
29,58.72914092747382
30,41.550000000000004
31,53.05
32,79.25358632526358
33,62.516666666666666
34,77.14386848671012
35,55.68333333333334
36,74.770641298891
37,95.62340548828342
38,93.38971267005705
39,74.35907603278278
40,82.81739689240905
41,94.08395605650969
42,93.20665300065801
