rgn_id,score,year
1,0.03,2014
2,0.03,2014
3,-0.09,2014
4,-0.09,2014
5,0.2,2014
6,0.2,2014
7,-0.03,2014
8,-0.03,2014
9,0.04,2014
10,0.04,2014
11,0.15,2014
12,0.15,2014
13,0.15,2014
14,0.11,2014
15,0.03,2014
16,0.24,2014
17,0.12,2014
18,0.19,2014
19,0.19,2014
20,-0.3,2014
21,-0.01,2014
22,-0.24,2014
23,0.03,2014
24,-0.28,2014
25,-0.18,2014
26,-0.17,2014
27,-0.6,2014
28,-0.6,2014
29,-0.28,2014
30,-0.23,2014
31,-0.19,2014
32,-0.01,2014
33,0.33,2014
34,-0.1,2014
35,0.14,2014
36,0.14,2014
37,0.05,2014
38,0.05,2014
39,-0.03,2014
40,-0.03,2014
41,0.01,2014
42,0.01,2014
