rgn_id,year,trend
1,2012,-0.3652
1,2013,-0.2051
1,2014,-0.1474
1,2015,-0.1165
1,2016,0.1066
2,2012,-0.3652
2,2013,-0.2051
2,2014,-0.1474
2,2015,-0.1165
2,2016,0.1066
3,2012,-0.3652
3,2013,-0.2051
3,2014,-0.1474
3,2015,-0.1165
3,2016,0.1066
4,2012,-0.3652
4,2013,-0.2051
4,2014,-0.1474
4,2015,-0.1165
4,2016,0.1066
5,2012,-0.3652
5,2013,-0.2051
5,2014,-0.1474
5,2015,-0.1165
5,2016,0.1066
6,2012,-0.3652
6,2013,-0.2051
6,2014,-0.1474
6,2015,-0.1165
6,2016,0.1066
7,2012,-0.3652
7,2013,-0.2051
7,2014,-0.1474
7,2015,-0.1165
7,2016,0.1066
8,2012,-0.3652
8,2013,-0.2051
8,2014,-0.1474
8,2015,-0.1165
8,2016,0.1066
9,2012,-0.3652
9,2013,-0.2051
9,2014,-0.1474
9,2015,-0.1165
9,2016,0.1066
10,2012,-0.3652
10,2013,-0.2051
10,2014,-0.1474
10,2015,-0.1165
10,2016,0.1066
11,2012,-0.3652
11,2013,-0.2051
11,2014,-0.1474
11,2015,-0.1165
11,2016,0.1066
12,2012,-0.3652
12,2013,-0.2051
12,2014,-0.1474
12,2015,-0.1165
12,2016,0.1066
13,2012,-0.3652
13,2013,-0.2051
13,2014,-0.1474
13,2015,-0.1165
13,2016,0.1066
14,2012,-0.3652
14,2013,-0.2051
14,2014,-0.1474
14,2015,-0.1165
14,2016,0.1066
15,2012,-0.3652
15,2013,-0.2051
15,2014,-0.1474
15,2015,-0.1165
15,2016,0.1066
16,2012,-0.3652
16,2013,-0.2051
16,2014,-0.1474
16,2015,-0.1165
16,2016,0.1066
17,2012,-0.3652
17,2013,-0.2051
17,2014,-0.1474
17,2015,-0.1165
17,2016,0.1066
18,2012,-0.3652
18,2013,-0.2051
18,2014,-0.1474
18,2015,-0.1165
18,2016,0.1066
19,2012,-0.3652
19,2013,-0.2051
19,2014,-0.1474
19,2015,-0.1165
19,2016,0.1066
20,2012,-0.3652
20,2013,-0.2051
20,2014,-0.1474
20,2015,-0.1165
20,2016,0.1066
21,2012,-0.3652
21,2013,-0.2051
21,2014,-0.1474
21,2015,-0.1165
21,2016,0.1066
22,2012,-0.3652
22,2013,-0.2051
22,2014,-0.1474
22,2015,-0.1165
22,2016,0.1066
23,2012,-0.3652
23,2013,-0.2051
23,2014,-0.1474
23,2015,-0.1165
23,2016,0.1066
24,2012,-0.3652
24,2013,-0.2051
24,2014,-0.1474
24,2015,-0.1165
24,2016,0.1066
25,2012,-0.3652
25,2013,-0.2051
25,2014,-0.1474
25,2015,-0.1165
25,2016,0.1066
26,2012,-0.3652
26,2013,-0.2051
26,2014,-0.1474
26,2015,-0.1165
26,2016,0.1066
27,2012,-0.3652
27,2013,-0.2051
27,2014,-0.1474
27,2015,-0.1165
27,2016,0.1066
28,2012,-0.3652
28,2013,-0.2051
28,2014,-0.1474
28,2015,-0.1165
28,2016,0.1066
29,2012,-0.3652
29,2013,-0.2051
29,2014,-0.1474
29,2015,-0.1165
29,2016,0.1066
30,2012,-0.3652
30,2013,-0.2051
30,2014,-0.1474
30,2015,-0.1165
30,2016,0.1066
31,2012,-0.3652
31,2013,-0.2051
31,2014,-0.1474
31,2015,-0.1165
31,2016,0.1066
32,2012,-0.3652
32,2013,-0.2051
32,2014,-0.1474
32,2015,-0.1165
32,2016,0.1066
33,2012,-0.3652
33,2013,-0.2051
33,2014,-0.1474
33,2015,-0.1165
33,2016,0.1066
34,2012,-0.3652
34,2013,-0.2051
34,2014,-0.1474
34,2015,-0.1165
34,2016,0.1066
35,2012,-0.3652
35,2013,-0.2051
35,2014,-0.1474
35,2015,-0.1165
35,2016,0.1066
36,2012,-0.3652
36,2013,-0.2051
36,2014,-0.1474
36,2015,-0.1165
36,2016,0.1066
37,2012,-0.3652
37,2013,-0.2051
37,2014,-0.1474
37,2015,-0.1165
37,2016,0.1066
38,2012,-0.3652
38,2013,-0.2051
38,2014,-0.1474
38,2015,-0.1165
38,2016,0.1066
39,2012,-0.3652
39,2013,-0.2051
39,2014,-0.1474
39,2015,-0.1165
39,2016,0.1066
40,2012,-0.3652
40,2013,-0.2051
40,2014,-0.1474
40,2015,-0.1165
40,2016,0.1066
41,2012,-0.3652
41,2013,-0.2051
41,2014,-0.1474
41,2015,-0.1165
41,2016,0.1066
42,2012,-0.3652
42,2013,-0.2051
42,2014,-0.1474
42,2015,-0.1165
42,2016,0.1066
