rgn_id,pressure_score,year
1,0.8,2014
2,1,2014
3,1,2014
4,1,2014
5,0,2014
6,0.7,2014
7,1,2014
8,1,2014
9,1,2014
10,0.9,2014
11,0.8,2014
12,1,2014
13,0.8,2014
14,0.3,2014
15,0.9,2014
16,1,2014
17,1,2014
18,1,2014
19,1,2014
20,0,2014
21,0.6,2014
22,0,2014
23,0,2014
24,0.3,2014
25,0,2014
26,0.3,2014
27,0,2014
28,0.4,2014
29,0.6,2014
30,0.5,2014
31,0.2,2014
32,0,2014
33,0.3,2014
34,0.4,2014
35,0,2014
36,0,2014
37,0.9,2014
38,0.5,2014
39,0,2014
40,0,2014
41,0,2014
42,0,2014
