rgn_id,year,habitat,health
1,2003,soft_bottom,1
1,2004,soft_bottom,1
1,2005,soft_bottom,1
1,2006,soft_bottom,1
1,2007,soft_bottom,1
1,2008,soft_bottom,1
1,2009,soft_bottom,1
1,2010,soft_bottom,1
1,2011,soft_bottom,1
1,2012,soft_bottom,1
1,2013,soft_bottom,1
1,2014,soft_bottom,1
1,2015,soft_bottom,1
2,2003,soft_bottom,1
2,2004,soft_bottom,1
2,2005,soft_bottom,1
2,2006,soft_bottom,1
2,2007,soft_bottom,1
2,2008,soft_bottom,1
2,2009,soft_bottom,1
2,2010,soft_bottom,1
2,2011,soft_bottom,1
2,2012,soft_bottom,1
2,2013,soft_bottom,1
2,2014,soft_bottom,1
2,2015,soft_bottom,1
3,2003,soft_bottom,1
3,2004,soft_bottom,1
3,2005,soft_bottom,1
3,2006,soft_bottom,1
3,2007,soft_bottom,1
3,2008,soft_bottom,1
3,2009,soft_bottom,1
3,2010,soft_bottom,1
3,2011,soft_bottom,1
3,2012,soft_bottom,1
3,2013,soft_bottom,1
3,2014,soft_bottom,1
3,2015,soft_bottom,1
4,2003,soft_bottom,1
4,2004,soft_bottom,1
4,2005,soft_bottom,1
4,2006,soft_bottom,1
4,2007,soft_bottom,1
4,2008,soft_bottom,1
4,2009,soft_bottom,1
4,2010,soft_bottom,1
4,2011,soft_bottom,1
4,2012,soft_bottom,1
4,2013,soft_bottom,1
4,2014,soft_bottom,1
4,2015,soft_bottom,1
5,2003,soft_bottom,1
5,2004,soft_bottom,1
5,2005,soft_bottom,1
5,2006,soft_bottom,1
5,2007,soft_bottom,1
5,2008,soft_bottom,1
5,2009,soft_bottom,1
5,2010,soft_bottom,1
5,2011,soft_bottom,1
5,2012,soft_bottom,1
5,2013,soft_bottom,1
5,2014,soft_bottom,1
5,2015,soft_bottom,1
6,2003,soft_bottom,1
6,2004,soft_bottom,1
6,2005,soft_bottom,1
6,2006,soft_bottom,1
6,2007,soft_bottom,1
6,2008,soft_bottom,1
6,2009,soft_bottom,1
6,2010,soft_bottom,1
6,2011,soft_bottom,1
6,2012,soft_bottom,1
6,2013,soft_bottom,1
6,2014,soft_bottom,1
6,2015,soft_bottom,1
7,2003,soft_bottom,1
7,2004,soft_bottom,1
7,2005,soft_bottom,1
7,2006,soft_bottom,1
7,2007,soft_bottom,1
7,2008,soft_bottom,1
7,2009,soft_bottom,1
7,2010,soft_bottom,1
7,2011,soft_bottom,1
7,2012,soft_bottom,1
7,2013,soft_bottom,1
7,2014,soft_bottom,1
7,2015,soft_bottom,1
8,2003,soft_bottom,1
8,2004,soft_bottom,1
8,2005,soft_bottom,1
8,2006,soft_bottom,1
8,2007,soft_bottom,1
8,2008,soft_bottom,1
8,2009,soft_bottom,1
8,2010,soft_bottom,1
8,2011,soft_bottom,1
8,2012,soft_bottom,1
8,2013,soft_bottom,1
8,2014,soft_bottom,1
8,2015,soft_bottom,1
9,2003,soft_bottom,1
9,2004,soft_bottom,1
9,2005,soft_bottom,1
9,2006,soft_bottom,1
9,2007,soft_bottom,1
9,2008,soft_bottom,1
9,2009,soft_bottom,1
9,2010,soft_bottom,1
9,2011,soft_bottom,1
9,2012,soft_bottom,1
9,2013,soft_bottom,1
9,2014,soft_bottom,1
9,2015,soft_bottom,1
10,2003,soft_bottom,1
10,2004,soft_bottom,1
10,2005,soft_bottom,1
10,2006,soft_bottom,1
10,2007,soft_bottom,1
10,2008,soft_bottom,1
10,2009,soft_bottom,1
10,2010,soft_bottom,1
10,2011,soft_bottom,1
10,2012,soft_bottom,1
10,2013,soft_bottom,1
10,2014,soft_bottom,1
10,2015,soft_bottom,1
11,2003,soft_bottom,1
11,2004,soft_bottom,1
11,2005,soft_bottom,1
11,2006,soft_bottom,1
11,2007,soft_bottom,1
11,2008,soft_bottom,1
11,2009,soft_bottom,1
11,2010,soft_bottom,1
11,2011,soft_bottom,1
11,2012,soft_bottom,1
11,2013,soft_bottom,1
11,2014,soft_bottom,1
11,2015,soft_bottom,1
12,2003,soft_bottom,1
12,2004,soft_bottom,1
12,2005,soft_bottom,1
12,2006,soft_bottom,1
12,2007,soft_bottom,1
12,2008,soft_bottom,1
12,2009,soft_bottom,1
12,2010,soft_bottom,1
12,2011,soft_bottom,1
12,2012,soft_bottom,1
12,2013,soft_bottom,1
12,2014,soft_bottom,1
12,2015,soft_bottom,1
13,2003,soft_bottom,1
13,2004,soft_bottom,1
13,2005,soft_bottom,1
13,2006,soft_bottom,1
13,2007,soft_bottom,1
13,2008,soft_bottom,1
13,2009,soft_bottom,1
13,2010,soft_bottom,1
13,2011,soft_bottom,1
13,2012,soft_bottom,1
13,2013,soft_bottom,1
13,2014,soft_bottom,1
13,2015,soft_bottom,1
14,2003,soft_bottom,1
14,2004,soft_bottom,1
14,2005,soft_bottom,1
14,2006,soft_bottom,1
14,2007,soft_bottom,1
14,2008,soft_bottom,1
14,2009,soft_bottom,1
14,2010,soft_bottom,1
14,2011,soft_bottom,1
14,2012,soft_bottom,1
14,2013,soft_bottom,1
14,2014,soft_bottom,1
14,2015,soft_bottom,1
15,2003,soft_bottom,1
15,2004,soft_bottom,1
15,2005,soft_bottom,1
15,2006,soft_bottom,1
15,2007,soft_bottom,1
15,2008,soft_bottom,1
15,2009,soft_bottom,1
15,2010,soft_bottom,1
15,2011,soft_bottom,1
15,2012,soft_bottom,1
15,2013,soft_bottom,1
15,2014,soft_bottom,1
15,2015,soft_bottom,1
16,2003,soft_bottom,1
16,2004,soft_bottom,1
16,2005,soft_bottom,1
16,2006,soft_bottom,1
16,2007,soft_bottom,1
16,2008,soft_bottom,1
16,2009,soft_bottom,1
16,2010,soft_bottom,1
16,2011,soft_bottom,1
16,2012,soft_bottom,1
16,2013,soft_bottom,1
16,2014,soft_bottom,1
16,2015,soft_bottom,1
17,2003,soft_bottom,1
17,2004,soft_bottom,1
17,2005,soft_bottom,1
17,2006,soft_bottom,1
17,2007,soft_bottom,1
17,2008,soft_bottom,1
17,2009,soft_bottom,1
17,2010,soft_bottom,1
17,2011,soft_bottom,1
17,2012,soft_bottom,1
17,2013,soft_bottom,1
17,2014,soft_bottom,1
17,2015,soft_bottom,1
18,2003,soft_bottom,1
18,2004,soft_bottom,1
18,2005,soft_bottom,1
18,2006,soft_bottom,1
18,2007,soft_bottom,1
18,2008,soft_bottom,1
18,2009,soft_bottom,1
18,2010,soft_bottom,1
18,2011,soft_bottom,1
18,2012,soft_bottom,1
18,2013,soft_bottom,1
18,2014,soft_bottom,1
18,2015,soft_bottom,1
19,2003,soft_bottom,1
19,2004,soft_bottom,1
19,2005,soft_bottom,1
19,2006,soft_bottom,1
19,2007,soft_bottom,1
19,2008,soft_bottom,1
19,2009,soft_bottom,1
19,2010,soft_bottom,1
19,2011,soft_bottom,1
19,2012,soft_bottom,1
19,2013,soft_bottom,1
19,2014,soft_bottom,1
19,2015,soft_bottom,1
20,2003,soft_bottom,1
20,2004,soft_bottom,1
20,2005,soft_bottom,1
20,2006,soft_bottom,1
20,2007,soft_bottom,1
20,2008,soft_bottom,1
20,2009,soft_bottom,1
20,2010,soft_bottom,1
20,2011,soft_bottom,1
20,2012,soft_bottom,1
20,2013,soft_bottom,1
20,2014,soft_bottom,1
20,2015,soft_bottom,1
21,2003,soft_bottom,1
21,2004,soft_bottom,1
21,2005,soft_bottom,1
21,2006,soft_bottom,1
21,2007,soft_bottom,1
21,2008,soft_bottom,1
21,2009,soft_bottom,1
21,2010,soft_bottom,1
21,2011,soft_bottom,1
21,2012,soft_bottom,1
21,2013,soft_bottom,1
21,2014,soft_bottom,1
21,2015,soft_bottom,1
22,2003,soft_bottom,1
22,2004,soft_bottom,1
22,2005,soft_bottom,1
22,2006,soft_bottom,1
22,2007,soft_bottom,1
22,2008,soft_bottom,1
22,2009,soft_bottom,1
22,2010,soft_bottom,1
22,2011,soft_bottom,1
22,2012,soft_bottom,1
22,2013,soft_bottom,1
22,2014,soft_bottom,1
22,2015,soft_bottom,1
23,2003,soft_bottom,1
23,2004,soft_bottom,1
23,2005,soft_bottom,1
23,2006,soft_bottom,1
23,2007,soft_bottom,1
23,2008,soft_bottom,1
23,2009,soft_bottom,1
23,2010,soft_bottom,1
23,2011,soft_bottom,1
23,2012,soft_bottom,1
23,2013,soft_bottom,1
23,2014,soft_bottom,1
23,2015,soft_bottom,1
24,2003,soft_bottom,1
24,2004,soft_bottom,1
24,2005,soft_bottom,1
24,2006,soft_bottom,1
24,2007,soft_bottom,1
24,2008,soft_bottom,1
24,2009,soft_bottom,1
24,2010,soft_bottom,1
24,2011,soft_bottom,1
24,2012,soft_bottom,1
24,2013,soft_bottom,1
24,2014,soft_bottom,1
24,2015,soft_bottom,1
25,2003,soft_bottom,1
25,2004,soft_bottom,1
25,2005,soft_bottom,1
25,2006,soft_bottom,1
25,2007,soft_bottom,1
25,2008,soft_bottom,1
25,2009,soft_bottom,1
25,2010,soft_bottom,1
25,2011,soft_bottom,1
25,2012,soft_bottom,1
25,2013,soft_bottom,1
25,2014,soft_bottom,1
