rgn_id,year,bhi_coastal_stays_per_cap
1,2000,10.3830078524164
1,2001,10.693792317844
1,2002,11.4413819773711
1,2003,12.2006206708581
1,2004,11.6892365975644
1,2005,12.0339222142363
1,2006,12.7350897420838
1,2007,12.8114924844012
1,2008,12.6105698910065
1,2009,13.092949073372
1,2010,12.9248610815987
1,2011,13.1291529900098
1,2012,13.1598180794012
1,2013,13.6567692333096
1,2014,14.4759321486139
2,2000,12.1472540851154
2,2001,12.2165840881834
2,2002,12.4736184142024
2,2003,12.6870763473673
2,2004,12.631529993869
2,2005,12.6642434244314
2,2006,12.8870962298684
2,2007,13.1067028059566
2,2008,12.8234996390751
2,2009,11.740456709591
2,2010,11.6834990805887
2,2011,12.2512099634056
2,2012,12.0853386312434
2,2013,11.9652227697998
2,2014,12.1516263172644
3,2000,7.71378280274337
3,2001,7.65761289408343
3,2002,7.84194605941018
3,2003,8.16205977265832
3,2004,7.85912046924477
3,2005,7.71228373923908
3,2006,8.05919971178643
3,2007,8.37777199605753
3,2008,8.54691218101291
3,2009,8.28880073401779
3,2010,8.44091646800457
3,2011,8.52488569416159
3,2012,8.2653713141597
3,2013,8.35814564364908
3,2014,8.67249087705986
4,2000,19.271941351264
4,2001,19.3207540117701
4,2002,18.9383266066559
4,2003,19.4585362821395
4,2004,21.18018545998
4,2005,21.3991333242462
4,2006,22.0522227595172
4,2007,19.4889542406332
4,2008,19.617282694481
4,2009,20.1123367393435
4,2010,20.2884940979139
4,2011,20.4182599070016
4,2012,20.2527764900734
4,2013,20.5295774242677
4,2014,21.9707758191221
5,2000,4.40007482858056
5,2001,4.4427325696749
5,2002,4.43911806588954
5,2003,4.32185727111592
5,2004,4.30309551012431
5,2005,4.32143188613603
5,2006,4.67371915084059
5,2007,4.66812571891819
5,2008,4.23883447020055
5,2009,4.34254975558483
5,2010,4.34626151438547
5,2011,4.45565057279173
5,2012,4.42500847741156
5,2013,4.5758924452077
5,2014,4.88714655042103
6,2000,4.57355645081587
