rgn_id,habitat,year,km2
1,mangrove,2015,0
1,mangrove_inland1km,2015,0
1,mangrove_offshore,2015,0
2,mangrove,2015,0
2,mangrove_inland1km,2015,0
2,mangrove_offshore,2015,0
3,mangrove,2015,0
3,mangrove_inland1km,2015,0
3,mangrove_offshore,2015,0
4,mangrove,2015,0
4,mangrove_inland1km,2015,0
4,mangrove_offshore,2015,0
5,mangrove,2015,0
5,mangrove_inland1km,2015,0
5,mangrove_offshore,2015,0
6,mangrove,2015,0
6,mangrove_inland1km,2015,0
6,mangrove_offshore,2015,0
7,mangrove,2015,0
7,mangrove_inland1km,2015,0
7,mangrove_offshore,2015,0
8,mangrove,2015,0
8,mangrove_inland1km,2015,0
8,mangrove_offshore,2015,0
9,mangrove,2015,0
9,mangrove_inland1km,2015,0
9,mangrove_offshore,2015,0
10,mangrove,2015,0
10,mangrove_inland1km,2015,0
10,mangrove_offshore,2015,0
11,mangrove,2015,0
11,mangrove_inland1km,2015,0
11,mangrove_offshore,2015,0
12,mangrove,2015,0
12,mangrove_inland1km,2015,0
12,mangrove_offshore,2015,0
13,mangrove,2015,0
13,mangrove_inland1km,2015,0
13,mangrove_offshore,2015,0
14,mangrove,2015,0
14,mangrove_inland1km,2015,0
14,mangrove_offshore,2015,0
15,mangrove,2015,0
15,mangrove_inland1km,2015,0
15,mangrove_offshore,2015,0
16,mangrove,2015,0
16,mangrove_inland1km,2015,0
16,mangrove_offshore,2015,0
17,mangrove,2015,0
17,mangrove_inland1km,2015,0
17,mangrove_offshore,2015,0
18,mangrove,2015,0
18,mangrove_inland1km,2015,0
18,mangrove_offshore,2015,0
19,mangrove,2015,0
19,mangrove_inland1km,2015,0
19,mangrove_offshore,2015,0
20,mangrove,2015,0
20,mangrove_inland1km,2015,0
20,mangrove_offshore,2015,0
21,mangrove,2015,0
21,mangrove_inland1km,2015,0
21,mangrove_offshore,2015,0
22,mangrove,2015,0
22,mangrove_inland1km,2015,0
22,mangrove_offshore,2015,0
23,mangrove,2015,0
23,mangrove_inland1km,2015,0
23,mangrove_offshore,2015,0
24,mangrove,2015,0
24,mangrove_inland1km,2015,0
24,mangrove_offshore,2015,0
25,mangrove,2015,0
25,mangrove_inland1km,2015,0
25,mangrove_offshore,2015,0
26,mangrove,2015,0
26,mangrove_inland1km,2015,0
26,mangrove_offshore,2015,0
27,mangrove,2015,0
27,mangrove_inland1km,2015,0
27,mangrove_offshore,2015,0
28,mangrove,2015,0
28,mangrove_inland1km,2015,0
28,mangrove_offshore,2015,0
29,mangrove,2015,0
29,mangrove_inland1km,2015,0
29,mangrove_offshore,2015,0
30,mangrove,2015,0
30,mangrove_inland1km,2015,0
30,mangrove_offshore,2015,0
31,mangrove,2015,0
31,mangrove_inland1km,2015,0
31,mangrove_offshore,2015,0
32,mangrove,2015,0
32,mangrove_inland1km,2015,0
32,mangrove_offshore,2015,0
33,mangrove,2015,0
33,mangrove_inland1km,2015,0
33,mangrove_offshore,2015,0
34,mangrove,2015,0
34,mangrove_inland1km,2015,0
34,mangrove_offshore,2015,0
35,mangrove,2015,0
35,mangrove_inland1km,2015,0
35,mangrove_offshore,2015,0
36,mangrove,2015,0
36,mangrove_inland1km,2015,0
36,mangrove_offshore,2015,0
37,mangrove,2015,0
37,mangrove_inland1km,2015,0
37,mangrove_offshore,2015,0
38,mangrove,2015,0
38,mangrove_inland1km,2015,0
38,mangrove_offshore,2015,0
39,mangrove,2015,0
39,mangrove_inland1km,2015,0
39,mangrove_offshore,2015,0
40,mangrove,2015,0
40,mangrove_inland1km,2015,0
40,mangrove_offshore,2015,0
41,mangrove,2015,0
41,mangrove_inland1km,2015,0
41,mangrove_offshore,2015,0
42,mangrove,2015,0
42,mangrove_inland1km,2015,0
42,mangrove_offshore,2015,0
