rgn_id,habitat,year,health
1,seagrass,2012,1
2,seagrass,2012,1
3,seagrass,2012,1
4,seagrass,2012,1
5,seagrass,2012,1
6,seagrass,2012,1
7,seagrass,2012,1
8,seagrass,2012,1
9,seagrass,2012,1
10,seagrass,2012,1
11,seagrass,2012,1
12,seagrass,2012,1
13,seagrass,2012,1
14,seagrass,2012,1
15,seagrass,2012,1
16,seagrass,2012,1
17,seagrass,2012,1
18,seagrass,2012,1
19,seagrass,2012,1
20,seagrass,2012,1
21,seagrass,2012,1
22,seagrass,2012,1
23,seagrass,2012,1
24,seagrass,2012,1
25,seagrass,2012,1
26,seagrass,2012,1
27,seagrass,2012,1
28,seagrass,2012,1
29,seagrass,2012,1
30,seagrass,2012,1
31,seagrass,2012,1
32,seagrass,2012,1
33,seagrass,2012,1
34,seagrass,2012,1
35,seagrass,2012,1
36,seagrass,2012,1
37,seagrass,2012,1
38,seagrass,2012,1
39,seagrass,2012,1
40,seagrass,2012,1
41,seagrass,2012,1
42,seagrass,2012,1
