rgn_id,year,popsum
1,2000,6768744.14990093
1,2001,6808757.01576397
1,2002,6848769.88162701
1,2003,6888782.74749005
1,2004,6928795.6133531
1,2005,6968808.47921614
1,2006,7039505.05647375
1,2007,7110201.63373137
1,2008,7180898.21098898
1,2009,7251594.7882466
1,2010,7322291.36550421
1,2011,7401099.93240366
1,2012,7479908.4993031
1,2013,7558717.06620254
1,2014,7637525.63310198
1,2015,7716334.20000142
1,2016,7787308.08467744
1,2017,7858281.96935346
1,2018,7929255.85402948
1,2019,8000229.7387055
1,2020,8071203.62338152
2,2000,6768744.14990093
2,2001,6808757.01576397
2,2002,6848769.88162701
2,2003,6888782.74749005
2,2004,6928795.6133531
2,2005,6968808.47921614
2,2006,7039505.05647375
2,2007,7110201.63373137
2,2008,7180898.21098898
2,2009,7251594.7882466
2,2010,7322291.36550421
2,2011,7401099.93240366
2,2012,7479908.4993031
2,2013,7558717.06620254
2,2014,7637525.63310198
2,2015,7716334.20000142
2,2016,7787308.08467744
2,2017,7858281.96935346
2,2018,7929255.85402948
2,2019,8000229.7387055
2,2020,8071203.62338152
3,2000,6768744.14990093
3,2001,6808757.01576397
3,2002,6848769.88162701
3,2003,6888782.74749005
3,2004,6928795.6133531
3,2005,6968808.47921614
3,2006,7039505.05647375
3,2007,7110201.63373137
3,2008,7180898.21098898
3,2009,7251594.7882466
3,2010,7322291.36550421
3,2011,7401099.93240366
3,2012,7479908.4993031
3,2013,7558717.06620254
3,2014,7637525.63310198
3,2015,7716334.20000142
3,2016,7787308.08467744
3,2017,7858281.96935346
3,2018,7929255.85402948
3,2019,8000229.7387055
3,2020,8071203.62338152
4,2000,6768744.14990093
4,2001,6808757.01576397
4,2002,6848769.88162701
4,2003,6888782.74749005
4,2004,6928795.6133531
4,2005,6968808.47921614
4,2006,7039505.05647375
4,2007,7110201.63373137
4,2008,7180898.21098898
4,2009,7251594.7882466
4,2010,7322291.36550421
4,2011,7401099.93240366
4,2012,7479908.4993031
4,2013,7558717.06620254
4,2014,7637525.63310198
4,2015,7716334.20000142
4,2016,7787308.08467744
4,2017,7858281.96935346
4,2018,7929255.85402948
4,2019,8000229.7387055
