rgn_id,habitat,year,km2
1,soft_bottom,2012,147076.395188962
2,soft_bottom,2012,147076.395188962
3,soft_bottom,2012,147076.395188962
4,soft_bottom,2012,147076.395188962
5,soft_bottom,2012,147076.395188962
6,soft_bottom,2012,147076.395188962
7,soft_bottom,2012,147076.395188962
8,soft_bottom,2012,147076.395188962
9,soft_bottom,2012,147076.395188962
10,soft_bottom,2012,147076.395188962
11,soft_bottom,2012,147076.395188962
12,soft_bottom,2012,147076.395188962
13,soft_bottom,2012,147076.395188962
14,soft_bottom,2012,147076.395188962
15,soft_bottom,2012,147076.395188962
16,soft_bottom,2012,147076.395188962
17,soft_bottom,2012,147076.395188962
18,soft_bottom,2012,147076.395188962
19,soft_bottom,2012,147076.395188962
20,soft_bottom,2012,147076.395188962
21,soft_bottom,2012,147076.395188962
22,soft_bottom,2012,147076.395188962
23,soft_bottom,2012,147076.395188962
24,soft_bottom,2012,147076.395188962
25,soft_bottom,2012,147076.395188962
26,soft_bottom,2012,147076.395188962
27,soft_bottom,2012,147076.395188962
28,soft_bottom,2012,147076.395188962
29,soft_bottom,2012,147076.395188962
30,soft_bottom,2012,147076.395188962
31,soft_bottom,2012,147076.395188962
32,soft_bottom,2012,147076.395188962
33,soft_bottom,2012,147076.395188962
34,soft_bottom,2012,147076.395188962
35,soft_bottom,2012,147076.395188962
36,soft_bottom,2012,147076.395188962
37,soft_bottom,2012,147076.395188962
38,soft_bottom,2012,147076.395188962
39,soft_bottom,2012,147076.395188962
40,soft_bottom,2012,147076.395188962
41,soft_bottom,2012,147076.395188962
42,soft_bottom,2012,147076.395188962
