rgn_id,stock,year,landings
3,spr_2232,1994,289000
4,spr_2232,1994,289000
5,spr_2232,1994,289000
6,spr_2232,1994,289000
7,spr_2232,1994,289000
8,spr_2232,1994,289000
9,spr_2232,1994,289000
10,spr_2232,1994,289000
11,spr_2232,1994,289000
12,spr_2232,1994,289000
13,spr_2232,1994,289000
14,spr_2232,1994,289000
15,spr_2232,1994,289000
16,spr_2232,1994,289000
17,spr_2232,1994,289000
18,spr_2232,1994,289000
19,spr_2232,1994,289000
20,spr_2232,1994,289000
21,spr_2232,1994,289000
22,spr_2232,1994,289000
23,spr_2232,1994,289000
24,spr_2232,1994,289000
25,spr_2232,1994,289000
26,spr_2232,1994,289000
27,spr_2232,1994,289000
28,spr_2232,1994,289000
29,spr_2232,1994,289000
30,spr_2232,1994,289000
31,spr_2232,1994,289000
32,spr_2232,1994,289000
33,spr_2232,1994,289000
34,spr_2232,1994,289000
35,spr_2232,1994,289000
36,spr_2232,1994,289000
37,spr_2232,1994,289000
38,spr_2232,1994,289000
39,spr_2232,1994,289000
40,spr_2232,1994,289000
41,spr_2232,1994,289000
42,spr_2232,1994,289000
3,spr_2232,1995,313000
4,spr_2232,1995,313000
5,spr_2232,1995,313000
6,spr_2232,1995,313000
7,spr_2232,1995,313000
8,spr_2232,1995,313000
9,spr_2232,1995,313000
10,spr_2232,1995,313000
11,spr_2232,1995,313000
12,spr_2232,1995,313000
13,spr_2232,1995,313000
14,spr_2232,1995,313000
15,spr_2232,1995,313000
16,spr_2232,1995,313000
17,spr_2232,1995,313000
18,spr_2232,1995,313000
19,spr_2232,1995,313000
20,spr_2232,1995,313000
21,spr_2232,1995,313000
22,spr_2232,1995,313000
23,spr_2232,1995,313000
24,spr_2232,1995,313000
25,spr_2232,1995,313000
26,spr_2232,1995,313000
27,spr_2232,1995,313000
28,spr_2232,1995,313000
29,spr_2232,1995,313000
30,spr_2232,1995,313000
31,spr_2232,1995,313000
32,spr_2232,1995,313000
33,spr_2232,1995,313000
34,spr_2232,1995,313000
35,spr_2232,1995,313000
36,spr_2232,1995,313000
37,spr_2232,1995,313000
38,spr_2232,1995,313000
39,spr_2232,1995,313000
40,spr_2232,1995,313000
41,spr_2232,1995,313000
42,spr_2232,1995,313000
3,spr_2232,1996,441000
4,spr_2232,1996,441000
5,spr_2232,1996,441000
6,spr_2232,1996,441000
7,spr_2232,1996,441000
8,spr_2232,1996,441000
9,spr_2232,1996,441000
10,spr_2232,1996,441000
11,spr_2232,1996,441000
12,spr_2232,1996,441000
13,spr_2232,1996,441000
14,spr_2232,1996,441000
15,spr_2232,1996,441000
16,spr_2232,1996,441000
17,spr_2232,1996,441000
18,spr_2232,1996,441000
19,spr_2232,1996,441000
20,spr_2232,1996,441000
21,spr_2232,1996,441000
22,spr_2232,1996,441000
23,spr_2232,1996,441000
24,spr_2232,1996,441000
25,spr_2232,1996,441000
26,spr_2232,1996,441000
27,spr_2232,1996,441000
28,spr_2232,1996,441000
29,spr_2232,1996,441000
30,spr_2232,1996,441000
31,spr_2232,1996,441000
32,spr_2232,1996,441000
33,spr_2232,1996,441000
34,spr_2232,1996,441000
35,spr_2232,1996,441000
36,spr_2232,1996,441000
37,spr_2232,1996,441000
38,spr_2232,1996,441000
39,spr_2232,1996,441000
40,spr_2232,1996,441000
41,spr_2232,1996,441000
42,spr_2232,1996,441000
3,spr_2232,1997,529000
4,spr_2232,1997,529000
5,spr_2232,1997,529000
6,spr_2232,1997,529000
7,spr_2232,1997,529000
8,spr_2232,1997,529000
9,spr_2232,1997,529000
10,spr_2232,1997,529000
11,spr_2232,1997,529000
12,spr_2232,1997,529000
13,spr_2232,1997,529000
14,spr_2232,1997,529000
15,spr_2232,1997,529000
16,spr_2232,1997,529000
17,spr_2232,1997,529000
18,spr_2232,1997,529000
19,spr_2232,1997,529000
20,spr_2232,1997,529000
21,spr_2232,1997,529000
22,spr_2232,1997,529000
23,spr_2232,1997,529000
24,spr_2232,1997,529000
25,spr_2232,1997,529000
26,spr_2232,1997,529000
27,spr_2232,1997,529000
28,spr_2232,1997,529000
29,spr_2232,1997,529000
30,spr_2232,1997,529000
31,spr_2232,1997,529000
32,spr_2232,1997,529000
33,spr_2232,1997,529000
34,spr_2232,1997,529000
35,spr_2232,1997,529000
36,spr_2232,1997,529000
37,spr_2232,1997,529000
38,spr_2232,1997,529000
39,spr_2232,1997,529000
40,spr_2232,1997,529000
41,spr_2232,1997,529000
42,spr_2232,1997,529000
3,spr_2232,1998,471000
4,spr_2232,1998,471000
5,spr_2232,1998,471000
6,spr_2232,1998,471000
7,spr_2232,1998,471000
8,spr_2232,1998,471000
9,spr_2232,1998,471000
10,spr_2232,1998,471000
11,spr_2232,1998,471000
12,spr_2232,1998,471000
13,spr_2232,1998,471000
14,spr_2232,1998,471000
15,spr_2232,1998,471000
16,spr_2232,1998,471000
17,spr_2232,1998,471000
18,spr_2232,1998,471000
19,spr_2232,1998,471000
20,spr_2232,1998,471000
21,spr_2232,1998,471000
22,spr_2232,1998,471000
23,spr_2232,1998,471000
24,spr_2232,1998,471000
25,spr_2232,1998,471000
26,spr_2232,1998,471000
27,spr_2232,1998,471000
28,spr_2232,1998,471000
29,spr_2232,1998,471000
30,spr_2232,1998,471000
31,spr_2232,1998,471000
32,spr_2232,1998,471000
33,spr_2232,1998,471000
34,spr_2232,1998,471000
35,spr_2232,1998,471000
36,spr_2232,1998,471000
37,spr_2232,1998,471000
38,spr_2232,1998,471000
39,spr_2232,1998,471000
40,spr_2232,1998,471000
41,spr_2232,1998,471000
42,spr_2232,1998,471000
3,spr_2232,1999,421000
4,spr_2232,1999,421000
5,spr_2232,1999,421000
6,spr_2232,1999,421000
7,spr_2232,1999,421000
8,spr_2232,1999,421000
9,spr_2232,1999,421000
10,spr_2232,1999,421000
11,spr_2232,1999,421000
12,spr_2232,1999,421000
13,spr_2232,1999,421000
14,spr_2232,1999,421000
15,spr_2232,1999,421000
16,spr_2232,1999,421000
17,spr_2232,1999,421000
18,spr_2232,1999,421000
19,spr_2232,1999,421000
20,spr_2232,1999,421000
21,spr_2232,1999,421000
22,spr_2232,1999,421000
23,spr_2232,1999,421000
24,spr_2232,1999,421000
25,spr_2232,1999,421000
26,spr_2232,1999,421000
27,spr_2232,1999,421000
28,spr_2232,1999,421000
29,spr_2232,1999,421000
30,spr_2232,1999,421000
31,spr_2232,1999,421000
32,spr_2232,1999,421000
33,spr_2232,1999,421000
34,spr_2232,1999,421000
35,spr_2232,1999,421000
36,spr_2232,1999,421000
37,spr_2232,1999,421000
38,spr_2232,1999,421000
39,spr_2232,1999,421000
40,spr_2232,1999,421000
41,spr_2232,1999,421000
42,spr_2232,1999,421000
3,spr_2232,2000,389000
4,spr_2232,2000,389000
5,spr_2232,2000,389000
6,spr_2232,2000,389000
7,spr_2232,2000,389000
8,spr_2232,2000,389000
9,spr_2232,2000,389000
10,spr_2232,2000,389000
11,spr_2232,2000,389000
12,spr_2232,2000,389000
13,spr_2232,2000,389000
14,spr_2232,2000,389000
15,spr_2232,2000,389000
16,spr_2232,2000,389000
17,spr_2232,2000,389000
18,spr_2232,2000,389000
19,spr_2232,2000,389000
20,spr_2232,2000,389000
21,spr_2232,2000,389000
22,spr_2232,2000,389000
23,spr_2232,2000,389000
24,spr_2232,2000,389000
25,spr_2232,2000,389000
26,spr_2232,2000,389000
27,spr_2232,2000,389000
28,spr_2232,2000,389000
29,spr_2232,2000,389000
30,spr_2232,2000,389000
31,spr_2232,2000,389000
32,spr_2232,2000,389000
33,spr_2232,2000,389000
34,spr_2232,2000,389000
35,spr_2232,2000,389000
36,spr_2232,2000,389000
37,spr_2232,2000,389000
38,spr_2232,2000,389000
39,spr_2232,2000,389000
40,spr_2232,2000,389000
41,spr_2232,2000,389000
42,spr_2232,2000,389000
3,spr_2232,2001,342000
4,spr_2232,2001,342000
