rgn_id,year,a_prot_1km
1,2000,1607.75
1,2001,1675.75
1,2002,1690.75
1,2003,1700.25
1,2004,1704.5
1,2005,1713.75
1,2006,1719
1,2007,1733
1,2008,2100
1,2009,2114.25
1,2010,2117
1,2011,2120.75
1,2012,2124.25
1,2013,2149.75
1,2014,2159.5
1,2015,2167.75
1,2016,2174.5
1,2017,2175.5
1,2018,2175.5
2,2000,1607.75
2,2001,1675.75
2,2002,1690.75
2,2003,1700.25
2,2004,1704.5
2,2005,1713.75
2,2006,1719
2,2007,1733
2,2008,2100
2,2009,2114.25
2,2010,2117
2,2011,2120.75
2,2012,2124.25
2,2013,2149.75
2,2014,2159.5
2,2015,2167.75
2,2016,2174.5
2,2017,2175.5
2,2018,2175.5
3,2000,1607.75
3,2001,1675.75
3,2002,1690.75
3,2003,1700.25
3,2004,1704.5
3,2005,1713.75
3,2006,1719
3,2007,1733
3,2008,2100
3,2009,2114.25
3,2010,2117
3,2011,2120.75
3,2012,2124.25
3,2013,2149.75
3,2014,2159.5
3,2015,2167.75
3,2016,2174.5
3,2017,2175.5
3,2018,2175.5
4,2000,1607.75
4,2001,1675.75
4,2002,1690.75
4,2003,1700.25
4,2004,1704.5
4,2005,1713.75
4,2006,1719
4,2007,1733
4,2008,2100
4,2009,2114.25
4,2010,2117
4,2011,2120.75
4,2012,2124.25
4,2013,2149.75
4,2014,2159.5
4,2015,2167.75
4,2016,2174.5
4,2017,2175.5
4,2018,2175.5
5,2000,1607.75
5,2001,1675.75
5,2002,1690.75
5,2003,1700.25
5,2004,1704.5
5,2005,1713.75
5,2006,1719
5,2007,1733
5,2008,2100
5,2009,2114.25
5,2010,2117
5,2011,2120.75
5,2012,2124.25
5,2013,2149.75
5,2014,2159.5
5,2015,2167.75
5,2016,2174.5
5,2017,2175.5
5,2018,2175.5
6,2000,1607.75
6,2001,1675.75
6,2002,1690.75
6,2003,1700.25
6,2004,1704.5
6,2005,1713.75
6,2006,1719
6,2007,1733
6,2008,2100
6,2009,2114.25
6,2010,2117
6,2011,2120.75
6,2012,2124.25
6,2013,2149.75
6,2014,2159.5
6,2015,2167.75
6,2016,2174.5
6,2017,2175.5
6,2018,2175.5
7,2000,1607.75
7,2001,1675.75
7,2002,1690.75
7,2003,1700.25
7,2004,1704.5
7,2005,1713.75
7,2006,1719
7,2007,1733
7,2008,2100
7,2009,2114.25
7,2010,2117
7,2011,2120.75
7,2012,2124.25
7,2013,2149.75
7,2014,2159.5
7,2015,2167.75
7,2016,2174.5
7,2017,2175.5
7,2018,2175.5
8,2000,1607.75
8,2001,1675.75
8,2002,1690.75
8,2003,1700.25
8,2004,1704.5
8,2005,1713.75
8,2006,1719
8,2007,1733
8,2008,2100
8,2009,2114.25
8,2010,2117
8,2011,2120.75
8,2012,2124.25
