rgn_id,habitat,year,health
1,saltmarsh,2012,0.5
2,saltmarsh,2012,0.5
3,saltmarsh,2012,0.5
4,saltmarsh,2012,0.5
5,saltmarsh,2012,0.5
6,saltmarsh,2012,0.5
7,saltmarsh,2012,0.5
8,saltmarsh,2012,0.5
9,saltmarsh,2012,0.5
10,saltmarsh,2012,0.5
11,saltmarsh,2012,0.5
12,saltmarsh,2012,0.5
13,saltmarsh,2012,0.5
14,saltmarsh,2012,0.5
15,saltmarsh,2012,0.5
16,saltmarsh,2012,0.5
17,saltmarsh,2012,0.5
18,saltmarsh,2012,0.5
19,saltmarsh,2012,0.5
20,saltmarsh,2012,0.5
21,saltmarsh,2012,0.5
22,saltmarsh,2012,0.5
23,saltmarsh,2012,0.5
24,saltmarsh,2012,0.5
25,saltmarsh,2012,0.5
26,saltmarsh,2012,0.5
27,saltmarsh,2012,0.5
28,saltmarsh,2012,0.5
29,saltmarsh,2012,0.5
30,saltmarsh,2012,0.5
31,saltmarsh,2012,0.5
32,saltmarsh,2012,0.5
33,saltmarsh,2012,0.5
34,saltmarsh,2012,0.5
35,saltmarsh,2012,0.5
36,saltmarsh,2012,0.5
37,saltmarsh,2012,0.5
38,saltmarsh,2012,0.5
39,saltmarsh,2012,0.5
40,saltmarsh,2012,0.5
41,saltmarsh,2012,0.5
42,saltmarsh,2012,0.5
