rgn_id,habitat,year,health
1,mangrove,2018,2018
10,mangrove,2018,2018
11,mangrove,2018,2018
12,mangrove,2018,2018
13,mangrove,2018,2018
14,mangrove,2018,2018
15,mangrove,2018,2018
16,mangrove,2018,2018
17,mangrove,2018,2018
18,mangrove,2018,2018
19,mangrove,2018,2018
2,mangrove,2018,2018
20,mangrove,2018,2018
21,mangrove,2018,2018
22,mangrove,2018,2018
23,mangrove,2018,2018
24,mangrove,2018,2018
25,mangrove,2018,2018
26,mangrove,2018,2018
27,mangrove,2018,2018
28,mangrove,2018,2018
29,mangrove,2018,2018
3,mangrove,2018,2018
30,mangrove,2018,2018
31,mangrove,2018,2018
32,mangrove,2018,2018
33,mangrove,2018,2018
34,mangrove,2018,2018
35,mangrove,2018,2018
36,mangrove,2018,2018
37,mangrove,2018,2018
38,mangrove,2018,2018
39,mangrove,2018,2018
4,mangrove,2018,2018
40,mangrove,2018,2018
41,mangrove,2018,2018
42,mangrove,2018,2018
5,mangrove,2018,2018
6,mangrove,2018,2018
7,mangrove,2018,2018
8,mangrove,2018,2018
9,mangrove,2018,2018
