rgn_id,score,year
19,34.3,2014
18,24.3,2014
16,100,2014
17,24.3,2014
21,24.3,2014
3,100,2014
12,100,2014
13,100,2014
7,100,2014
8,100,2014
2,100,2014
6,100,2014
5,44.6,2014
14,44.6,2014
20,44.6,2014
26,44.6,2014
1,44.6,2014
25,74.7,2014
28,74.7,2014
24,8.9,2014
27,8.9,2014
23,100,2014
38,39.7,2014
40,39.7,2014
36,39.7,2014
30,39.7,2014
42,39.7,2014
32,39.7,2014
10,100,2014
4,100,2014
9,100,2014
31,74.7,2014
22,34.3,2014
41,44.6,2014
29,44.6,2014
34,74.7,2014
33,34.3,2014
15,100,2014
37,44.6,2014
39,44.6,2014
35,44.6,2014
11,44.6,2014
