rgn_id,label
1,Sweden
2,Sweden
3,Sweden
4,Sweden
5,Sweden
6,Sweden
7,Sweden
8,Sweden
9,Sweden
10,Sweden
11,Sweden
12,Sweden
13,Sweden
14,Sweden
15,Sweden
16,Sweden
17,Sweden
18,Sweden
19,Sweden
20,Sweden
21,Sweden
22,Sweden
23,Sweden
24,Sweden
25,Sweden
26,Sweden
27,Sweden
28,Sweden
29,Sweden
30,Sweden
31,Sweden
32,Sweden
33,Sweden
34,Sweden
35,Sweden
36,Sweden
37,Sweden
38,Sweden
39,Sweden
40,Sweden
41,Sweden
42,Sweden
