rgn_id,stock,year,score
3,spr_2232,1974,1.265384615
4,spr_2232,1974,1.265384615
5,spr_2232,1974,1.265384615
6,spr_2232,1974,1.265384615
7,spr_2232,1974,1.265384615
8,spr_2232,1974,1.265384615
9,spr_2232,1974,1.265384615
10,spr_2232,1974,1.265384615
11,spr_2232,1974,1.265384615
12,spr_2232,1974,1.265384615
13,spr_2232,1974,1.265384615
14,spr_2232,1974,1.265384615
15,spr_2232,1974,1.265384615
16,spr_2232,1974,1.265384615
17,spr_2232,1974,1.265384615
18,spr_2232,1974,1.265384615
19,spr_2232,1974,1.265384615
20,spr_2232,1974,1.265384615
21,spr_2232,1974,1.265384615
22,spr_2232,1974,1.265384615
23,spr_2232,1974,1.265384615
24,spr_2232,1974,1.265384615
25,spr_2232,1974,1.265384615
26,spr_2232,1974,1.265384615
27,spr_2232,1974,1.265384615
28,spr_2232,1974,1.265384615
29,spr_2232,1974,1.265384615
30,spr_2232,1974,1.265384615
31,spr_2232,1974,1.265384615
32,spr_2232,1974,1.265384615
33,spr_2232,1974,1.265384615
34,spr_2232,1974,1.265384615
35,spr_2232,1974,1.265384615
36,spr_2232,1974,1.265384615
37,spr_2232,1974,1.265384615
38,spr_2232,1974,1.265384615
39,spr_2232,1974,1.265384615
40,spr_2232,1974,1.265384615
41,spr_2232,1974,1.265384615
42,spr_2232,1974,1.265384615
3,spr_2232,1975,1.330769231
4,spr_2232,1975,1.330769231
5,spr_2232,1975,1.330769231
6,spr_2232,1975,1.330769231
7,spr_2232,1975,1.330769231
8,spr_2232,1975,1.330769231
9,spr_2232,1975,1.330769231
10,spr_2232,1975,1.330769231
11,spr_2232,1975,1.330769231
12,spr_2232,1975,1.330769231
13,spr_2232,1975,1.330769231
14,spr_2232,1975,1.330769231
15,spr_2232,1975,1.330769231
16,spr_2232,1975,1.330769231
17,spr_2232,1975,1.330769231
18,spr_2232,1975,1.330769231
19,spr_2232,1975,1.330769231
20,spr_2232,1975,1.330769231
21,spr_2232,1975,1.330769231
22,spr_2232,1975,1.330769231
23,spr_2232,1975,1.330769231
24,spr_2232,1975,1.330769231
25,spr_2232,1975,1.330769231
26,spr_2232,1975,1.330769231
27,spr_2232,1975,1.330769231
28,spr_2232,1975,1.330769231
29,spr_2232,1975,1.330769231
30,spr_2232,1975,1.330769231
31,spr_2232,1975,1.330769231
32,spr_2232,1975,1.330769231
