"region_id","year","surf_temp_pressure"
4,2009,0.39
32,2009,0.26
33,2009,0.26
34,2009,0.26
27,2009,0.43
28,2009,0.43
1,2009,0.34
2,2009,0.34
7,2009,0.34
8,2009,0.34
29,2009,0.09
30,2009,0.09
31,2009,0.09
39,2009,0.51
40,2009,0.51
5,2009,0.4
6,2009,0.4
26,2009,0.17
35,2008,0.5
36,2008,0.5
11,2008,0.46
12,2008,0.46
13,2008,0.46
9,2008,0.43
10,2008,0.43
14,2008,0.22
15,2008,0.22
16,2008,0.22
17,2008,0.22
41,2008,0.56
42,2008,0.56
37,2008,0.27
38,2008,0.27
20,2008,0.13
21,2008,0.13
22,2008,0.13
23,2008,0.13
24,2008,0.13
25,2008,0.13
18,2008,0.35
19,2008,0.35
3,2008,0.39
4,2008,0.39
32,2008,0.27
33,2008,0.27
34,2008,0.27
27,2008,0.4
28,2008,0.4
1,2008,0.32
2,2008,0.32
7,2008,0.32
8,2008,0.32
29,2008,0.11
30,2008,0.11
31,2008,0.11
39,2008,0.5
40,2008,0.5
5,2008,0.39
6,2008,0.39
26,2008,0.17
35,2007,0.5
36,2007,0.5
11,2007,0.44
12,2007,0.44
13,2007,0.44
9,2007,0.45
10,2007,0.45
14,2007,0.23
15,2007,0.23
16,2007,0.23
17,2007,0.23
41,2007,0.58
42,2007,0.58
37,2007,0.26
38,2007,0.26
20,2007,0.1
21,2007,0.1
22,2007,0.1
23,2007,0.1
24,2007,0.1
25,2007,0.1
18,2007,0.27
19,2007,0.27
3,2007,0.42
4,2007,0.42
32,2007,0.25
33,2007,0.25
34,2007,0.25
27,2007,0.34
28,2007,0.34
1,2007,0.37
2,2007,0.37
7,2007,0.32
8,2007,0.32
29,2007,0.11
30,2007,0.11
31,2007,0.11
39,2007,0.5
40,2007,0.5
5,2007,0.37
6,2007,0.37
26,2007,0.16
35,2006,0.51
36,2006,0.51
11,2006,0.47
12,2006,0.47
13,2006,0.47
9,2006,0.43
10,2006,0.43
14,2006,0.27
15,2006,0.27
16,2006,0.27
17,2006,0.27
41,2006,0.59
42,2006,0.59
37,2006,0.24
38,2006,0.24
20,2006,0.1
21,2006,0.1
22,2006,0.1
23,2006,0.1
24,2006,0.1
25,2006,0.1
18,2006,0.27
19,2006,0.27
3,2006,0.44
4,2006,0.44
32,2006,0.26
33,2006,0.26
34,2006,0.26
27,2006,0.28
28,2006,0.28
1,2006,0.4
2,2006,0.4
7,2006,0.31
8,2006,0.31
29,2006,0.13
30,2006,0.13
31,2006,0.13
39,2006,0.52
40,2006,0.52
5,2006,0.37
6,2006,0.37
26,2006,0.17
35,2005,0.54
36,2005,0.54
11,2005,0.48
12,2005,0.48
13,2005,0.48
9,2005,0.38
10,2005,0.38
14,2005,0.3
15,2005,0.3
16,2005,0.3
17,2005,0.3
41,2005,0.56
42,2005,0.56
37,2005,0.23
38,2005,0.23
20,2005,0.11
21,2005,0.11
22,2005,0.11
23,2005,0.11
24,2005,0.11
25,2005,0.11
18,2005,0.32
19,2005,0.32
3,2005,0.44
4,2005,0.44
32,2005,0.29
33,2005,0.29
34,2005,0.29
27,2005,0.24
28,2005,0.24
1,2005,0.43
2,2005,0.43
7,2005,0.28
8,2005,0.28
29,2005,0.13
30,2005,0.13
31,2005,0.13
39,2005,0.51
40,2005,0.51
5,2005,0.34
6,2005,0.34
26,2005,0.17
35,2004,0.53
36,2004,0.53
11,2004,0.47
12,2004,0.47
13,2004,0.47
9,2004,0.35
10,2004,0.35
14,2004,0.3
15,2004,0.3
16,2004,0.3
17,2004,0.3
41,2004,0.5
42,2004,0.5
37,2004,0.2
38,2004,0.2
20,2004,0.12
21,2004,0.12
22,2004,0.12
23,2004,0.12
24,2004,0.12
25,2004,0.12
18,2004,0.36
19,2004,0.36
3,2004,0.42
4,2004,0.42
32,2004,0.31
33,2004,0.31
34,2004,0.31
27,2004,0.16
28,2004,0.16
1,2004,0.42
2,2004,0.42
7,2004,0.27
8,2004,0.27
29,2004,0.14
30,2004,0.14
31,2004,0.14
39,2004,0.5
40,2004,0.5
5,2004,0.3
6,2004,0.3
26,2004,0.17
35,2003,0.52
36,2003,0.52
11,2003,0.5
12,2003,0.5
13,2003,0.5
9,2003,0.38
10,2003,0.38
14,2003,0.32
15,2003,0.32
16,2003,0.32
17,2003,0.32
41,2003,0.5
42,2003,0.5
37,2003,0.18
38,2003,0.18
20,2003,0.1
21,2003,0.1
22,2003,0.1
23,2003,0.1
24,2003,0.1
25,2003,0.1
18,2003,0.36
19,2003,0.36
3,2003,0.41
4,2003,0.41
32,2003,0.3
33,2003,0.3
34,2003,0.3
27,2003,0.14
28,2003,0.14
1,2003,0.42
2,2003,0.42
7,2003,0.24
8,2003,0.24
29,2003,0.13
30,2003,0.13
31,2003,0.13
39,2003,0.52
40,2003,0.52
5,2003,0.31
6,2003,0.31
26,2003,0.15
35,2002,0.53
36,2002,0.53
11,2002,0.48
12,2002,0.48
13,2002,0.48
9,2002,0.36
10,2002,0.36
14,2002,0.3
15,2002,0.3
16,2002,0.3
17,2002,0.3
41,2002,0.49
42,2002,0.49
37,2002,0.19
38,2002,0.19
20,2002,0.09
21,2002,0.09
22,2002,0.09
23,2002,0.09
24,2002,0.09
25,2002,0.09
18,2002,0.42
19,2002,0.42
3,2002,0.34
4,2002,0.34
32,2002,0.29
33,2002,0.29
34,2002,0.29
27,2002,0.09
28,2002,0.09
1,2002,0.37
2,2002,0.37
7,2002,0.2
8,2002,0.2
29,2002,0.1
30,2002,0.1
31,2002,0.1
39,2002,0.51
40,2002,0.51
5,2002,0.29
6,2002,0.29
26,2002,0.13
35,2001,0.53
36,2001,0.53
11,2001,0.45
12,2001,0.45
13,2001,0.45
9,2001,0.31
10,2001,0.31
14,2001,0.3
15,2001,0.3
16,2001,0.3
17,2001,0.3
41,2001,0.44
42,2001,0.44
37,2001,0.19
38,2001,0.19
20,2001,0.08
21,2001,0.08
22,2001,0.08
23,2001,0.08
24,2001,0.08
25,2001,0.08
18,2001,0.35
19,2001,0.35
3,2001,0.35
4,2001,0.35
32,2001,0.24
33,2001,0.24
34,2001,0.24
27,2001,0.04
28,2001,0.04
1,2001,0.34
2,2001,0.34
7,2001,0.18
8,2001,0.18
29,2001,0.1
30,2001,0.1
31,2001,0.1
39,2001,0.46
40,2001,0.46
5,2001,0.33
6,2001,0.33
26,2001,0.14
35,2000,0.48
36,2000,0.48
11,2000,0.4
12,2000,0.4
13,2000,0.4
9,2000,0.26
10,2000,0.26
14,2000,0.25
15,2000,0.25
16,2000,0.25
17,2000,0.25
41,2000,0.4
42,2000,0.4
37,2000,0.18
38,2000,0.18
20,2000,0.05
21,2000,0.05
22,2000,0.05
23,2000,0.05
24,2000,0.05
25,2000,0.05
18,2000,0.27
19,2000,0.27
3,2000,0.33
4,2000,0.33
32,2000,0.22
33,2000,0.22
34,2000,0.22
27,2000,0
28,2000,0
1,2000,0.31
2,2000,0.31
7,2000,0.18
8,2000,0.18
29,2000,0.09
30,2000,0.09
31,2000,0.09
39,2000,0.46
40,2000,0.46
5,2000,0.32
6,2000,0.32
26,2000,0.13
35,1999,0.48
36,1999,0.48
11,1999,0.39
12,1999,0.39
13,1999,0.39
9,1999,0.28
10,1999,0.28
14,1999,0.22
15,1999,0.22
16,1999,0.22
17,1999,0.22
41,1999,0.41
42,1999,0.41
37,1999,0.2
38,1999,0.2
20,1999,0.04
21,1999,0.04
22,1999,0.04
23,1999,0.04
24,1999,0.04
25,1999,0.04
18,1999,0.2
19,1999,0.2
3,1999,0.35
4,1999,0.35
32,1999,0.2
33,1999,0.2
34,1999,0.2
27,1999,0
28,1999,0
1,1999,0.32
2,1999,0.32
7,1999,0.2
8,1999,0.2
29,1999,0.11
30,1999,0.11
31,1999,0.11
39,1999,0.45
40,1999,0.45
5,1999,0.36
6,1999,0.36
26,1999,0.2
35,1998,0.47
36,1998,0.47
11,1998,0.36
12,1998,0.36
13,1998,0.36
9,1998,0.24
10,1998,0.24
14,1998,0.17
15,1998,0.17
16,1998,0.17
17,1998,0.17
41,1998,0.39
42,1998,0.39
37,1998,0.2
38,1998,0.2
20,1998,0.03
21,1998,0.03
22,1998,0.03
23,1998,0.03
24,1998,0.03
25,1998,0.03
18,1998,0.17
19,1998,0.17
3,1998,0.4
4,1998,0.4
32,1998,0.17
33,1998,0.17
34,1998,0.17
27,1998,0
28,1998,0
1,1998,0.32
2,1998,0.32
7,1998,0.26
8,1998,0.26
29,1998,0.11
30,1998,0.11
31,1998,0.11
39,1998,0.45
40,1998,0.45
5,1998,0.39
6,1998,0.39
26,1998,0.21
35,1997,0.47
36,1997,0.47
11,1997,0.33
12,1997,0.33
13,1997,0.33
9,1997,0.22
10,1997,0.22
14,1997,0.15
15,1997,0.15
16,1997,0.15
17,1997,0.15
41,1997,0.36
42,1997,0.36
37,1997,0.17
38,1997,0.17
20,1997,0.03
21,1997,0.03
22,1997,0.03
23,1997,0.03
24,1997,0.03
25,1997,0.03
18,1997,0.09
19,1997,0.09
3,1997,0.39
4,1997,0.39
32,1997,0.18
33,1997,0.18
34,1997,0.18
27,1997,0.01
28,1997,0.01
1,1997,0.3
2,1997,0.3
7,1997,0.27
8,1997,0.27
29,1997,0.12
30,1997,0.12
31,1997,0.12
39,1997,0.44
40,1997,0.44
5,1997,0.41
6,1997,0.41
26,1997,0.2
35,1996,0.45
36,1996,0.45
11,1996,0.37
12,1996,0.37
13,1996,0.37
9,1996,0.28
10,1996,0.28
14,1996,0.1
15,1996,0.1
16,1996,0.1
17,1996,0.1
41,1996,0.39
42,1996,0.39
37,1996,0.17
38,1996,0.17
20,1996,0.02
21,1996,0.02
22,1996,0.02
23,1996,0.02
24,1996,0.02
25,1996,0.02
18,1996,0.1
19,1996,0.1
3,1996,0.37
4,1996,0.37
32,1996,0.2
33,1996,0.2
34,1996,0.2
27,1996,0.04
28,1996,0.04
1,1996,0.29
2,1996,0.29
7,1996,0.28
8,1996,0.28
29,1996,0.13
30,1996,0.13
31,1996,0.13
39,1996,0.46
40,1996,0.46
5,1996,0.39
6,1996,0.39
26,1996,0.18
35,1995,0.48
36,1995,0.48
11,1995,0.4
12,1995,0.4
13,1995,0.4
9,1995,0.31
10,1995,0.31
14,1995,0.1
15,1995,0.1
16,1995,0.1
17,1995,0.1
41,1995,0.4
42,1995,0.4
37,1995,0.18
38,1995,0.18
20,1995,0.07
21,1995,0.07
22,1995,0.07
23,1995,0.07
24,1995,0.07
25,1995,0.07
18,1995,0.18
19,1995,0.18
3,1995,0.38
4,1995,0.38
32,1995,0.23
33,1995,0.23
34,1995,0.23
27,1995,0.08
28,1995,0.08
1,1995,0.3
2,1995,0.3
7,1995,0.29
8,1995,0.29
29,1995,0.14
30,1995,0.14
31,1995,0.14
39,1995,0.45
40,1995,0.45
5,1995,0.41
6,1995,0.41
26,1995,0.21
35,1994,0.5
36,1994,0.5
11,1994,0.42
12,1994,0.42
13,1994,0.42
9,1994,0.3
10,1994,0.3
14,1994,0.13
15,1994,0.13
16,1994,0.13
17,1994,0.13
41,1994,0.41
42,1994,0.41
37,1994,0.24
38,1994,0.24
20,1994,0.09
21,1994,0.09
22,1994,0.09
23,1994,0.09
24,1994,0.09
25,1994,0.09
18,1994,0.26
19,1994,0.26
3,1994,0.36
4,1994,0.36
32,1994,0.24
33,1994,0.24
34,1994,0.24
27,1994,0.1
28,1994,0.1
1,1994,0.29
2,1994,0.29
7,1994,0.27
8,1994,0.27
29,1994,0.12
30,1994,0.12
31,1994,0.12
39,1994,0.46
40,1994,0.46
5,1994,0.4
6,1994,0.4
26,1994,0.18
35,1993,0.54
36,1993,0.54
11,1993,0.43
12,1993,0.43
13,1993,0.43
9,1993,0.29
10,1993,0.29
14,1993,0.15
15,1993,0.15
16,1993,0.15
17,1993,0.15
41,1993,0.43
42,1993,0.43
37,1993,0.28
38,1993,0.28
20,1993,0.09
21,1993,0.09
22,1993,0.09
23,1993,0.09
24,1993,0.09
25,1993,0.09
18,1993,0.25
19,1993,0.25
3,1993,0.31
4,1993,0.31
32,1993,0.21
33,1993,0.21
34,1993,0.21
27,1993,0.08
28,1993,0.08
1,1993,0.26
2,1993,0.26
7,1993,0.23
8,1993,0.23
29,1993,0.09
30,1993,0.09
31,1993,0.09
39,1993,0.46
40,1993,0.46
5,1993,0.38
6,1993,0.38
26,1993,0.19
35,1992,0.53
36,1992,0.53
11,1992,0.44
12,1992,0.44
13,1992,0.44
9,1992,0.28
10,1992,0.28
14,1992,0.15
15,1992,0.15
16,1992,0.15
17,1992,0.15
41,1992,0.47
42,1992,0.47
37,1992,0.28
38,1992,0.28
20,1992,0.08
21,1992,0.08
22,1992,0.08
23,1992,0.08
24,1992,0.08
25,1992,0.08
18,1992,0.24
19,1992,0.24
3,1992,0.32
4,1992,0.32
32,1992,0.18
33,1992,0.18
34,1992,0.18
27,1992,0.02
28,1992,0.02
1,1992,0.31
2,1992,0.31
7,1992,0.21
8,1992,0.21
29,1992,0.09
30,1992,0.09
31,1992,0.09
39,1992,0.49
40,1992,0.49
5,1992,0.42
6,1992,0.42
26,1992,0.19
35,1991,0.44
36,1991,0.44
11,1991,0.32
12,1991,0.32
13,1991,0.32
9,1991,0.19
10,1991,0.19
14,1991,0.1
15,1991,0.1
16,1991,0.1
17,1991,0.1
41,1991,0.4
42,1991,0.4
37,1991,0.23
38,1991,0.23
20,1991,0.06
21,1991,0.06
22,1991,0.06
23,1991,0.06
24,1991,0.06
25,1991,0.06
18,1991,0.22
19,1991,0.22
3,1991,0.27
4,1991,0.27
32,1991,0.13
33,1991,0.13
34,1991,0.13
27,1991,0
28,1991,0
1,1991,0.26
2,1991,0.26
7,1991,0.16
8,1991,0.16
29,1991,0.06
30,1991,0.06
31,1991,0.06
39,1991,0.38
40,1991,0.38
5,1991,0.34
6,1991,0.34
26,1991,0.16
35,1990,0.36
36,1990,0.36
11,1990,0.3
12,1990,0.3
13,1990,0.3
9,1990,0.15
10,1990,0.15
14,1990,0.11
15,1990,0.11
16,1990,0.11
17,1990,0.11
41,1990,0.42
42,1990,0.42
37,1990,0.2
38,1990,0.2
20,1990,0.04
21,1990,0.04
22,1990,0.04
23,1990,0.04
24,1990,0.04
25,1990,0.04
18,1990,0.17
19,1990,0.17
3,1990,0.26
4,1990,0.26
32,1990,0.06
33,1990,0.06
34,1990,0.06
27,1990,0
28,1990,0
1,1990,0.24
2,1990,0.24
7,1990,0.12
8,1990,0.12
29,1990,0.04
30,1990,0.04
31,1990,0.04
39,1990,0.35
40,1990,0.35
5,1990,0.31
6,1990,0.31
26,1990,0.13
