region_id,year,cntry_tourism_gva
2,2012,1445.3502661827415
3,2012,1445.3502661827415
6,2012,1445.3502661827415
7,2012,1445.3502661827415
9,2012,1445.3502661827415
12,2012,1445.3502661827415
15,2012,1445.3502661827415
25,2012,181.64115363071227
28,2012,181.64115363071227
31,2012,181.64115363071227
34,2012,181.64115363071227
30,2012,457.86499103632985
32,2012,457.86499103632985
36,2012,457.86499103632985
38,2012,457.86499103632985
40,2012,457.86499103632985
42,2012,457.86499103632985
4,2012,3541.884868911154
8,2012,3541.884868911154
10,2012,3541.884868911154
13,2012,3541.884868911154
16,2012,3541.884868911154
24,2012,104.14475074846332
27,2012,104.14475074846332
23,2012,35.945507849802944
17,2012,317.24138401295045
18,2012,317.24138401295045
21,2012,317.24138401295045
1,2012,1765.763268791187
5,2012,1765.763268791187
11,2012,1765.763268791187
14,2012,1765.763268791187
20,2012,1765.763268791187
26,2012,1765.763268791187
29,2012,1765.763268791187
35,2012,1765.763268791187
37,2012,1765.763268791187
39,2012,1765.763268791187
41,2012,1765.763268791187
2,2013,1531.060838480565
3,2013,1531.060838480565
6,2013,1531.060838480565
7,2013,1531.060838480565
9,2013,1531.060838480565
12,2013,1531.060838480565
15,2013,1531.060838480565
25,2013,188.29528347775516
28,2013,188.29528347775516
31,2013,188.29528347775516
34,2013,188.29528347775516
30,2013,478.4808060245366
32,2013,478.4808060245366
36,2013,478.4808060245366
38,2013,478.4808060245366
40,2013,478.4808060245366
42,2013,478.4808060245366
4,2013,3597.9032467508086
8,2013,3597.9032467508086
10,2013,3597.9032467508086
13,2013,3597.9032467508086
16,2013,3597.9032467508086
24,2013,112.13430452364943
27,2013,112.13430452364943
23,2013,38.459081488402255
17,2013,360.8672744260431
18,2013,360.8672744260431
21,2013,360.8672744260431
1,2013,1815.2110448139401
5,2013,1815.2110448139401
11,2013,1815.2110448139401
14,2013,1815.2110448139401
20,2013,1815.2110448139401
26,2013,1815.2110448139401
29,2013,1815.2110448139401
35,2013,1815.2110448139401
37,2013,1815.2110448139401
39,2013,1815.2110448139401
41,2013,1815.2110448139401
2,2014,1621.9775365910205
3,2014,1621.9775365910205
6,2014,1621.9775365910205
7,2014,1621.9775365910205
9,2014,1621.9775365910205
12,2014,1621.9775365910205
15,2014,1621.9775365910205
25,2014,195.63909031047126
28,2014,195.63909031047126
31,2014,195.63909031047126
34,2014,195.63909031047126
30,2014,500.0887187181811
32,2014,500.0887187181811
36,2014,500.0887187181811
38,2014,500.0887187181811
40,2014,500.0887187181811
42,2014,500.0887187181811
4,2014,3654.949305339976
8,2014,3654.949305339976
10,2014,3654.949305339976
13,2014,3654.949305339976
16,2014,3654.949305339976
24,2014,120.75307440304994
27,2014,120.75307440304994
23,2014,41.20484064462714
17,2014,410.51310385694626
18,2014,410.51310385694626
21,2014,410.51310385694626
1,2014,1866.0903833343632
5,2014,1866.0903833343632
11,2014,1866.0903833343632
14,2014,1866.0903833343632
20,2014,1866.0903833343632
26,2014,1866.0903833343632
29,2014,1866.0903833343632
35,2014,1866.0903833343632
37,2014,1866.0903833343632
39,2014,1866.0903833343632
41,2014,1866.0903833343632
2,2015,1718.4242195331667
3,2015,1718.4242195331667
6,2015,1718.4242195331667
7,2015,1718.4242195331667
9,2015,1718.4242195331667
12,2015,1718.4242195331667
15,2015,1718.4242195331667
25,2015,203.71920596713213
28,2015,203.71920596713213
31,2015,203.71920596713213
34,2015,203.71920596713213
30,2015,522.7395574399013
32,2015,522.7395574399013
36,2015,522.7395574399013
38,2015,522.7395574399013
40,2015,522.7395574399013
42,2015,522.7395574399013
4,2015,3713.0432197993896
8,2015,3713.0432197993896
10,2015,3713.0432197993896
13,2015,3713.0432197993896
16,2015,3713.0432197993896
24,2015,130.05180525772582
27,2015,130.05180525772582
23,2015,44.20554072309917
17,2015,467.0123165275851
18,2015,467.0123165275851
21,2015,467.0123165275851
1,2015,1918.4441129853885
5,2015,1918.4441129853885
11,2015,1918.4441129853885
14,2015,1918.4441129853885
20,2015,1918.4441129853885
26,2015,1918.4441129853885
29,2015,1918.4441129853885
35,2015,1918.4441129853885
37,2015,1918.4441129853885
