region_id,helcom_id,latitude,longitude,month,year,din_conc
3,DEN-015,55.1454,11.744299999999997,01,2005,19.79
3,DEN-015,55.1454,11.744299999999997,02,2005,55.78
2,DEN-008,55.8662,11.7952,01,2005,24.14
2,DEN-008,55.8662,11.7952,01,2005,19.43
2,DEN-008,55.8662,11.7952,02,2005,14.28
2,DEN-008,55.8662,11.7952,02,2005,16.64
2,DEN-008,55.8662,11.7952,02,2005,12.280000000000001
2,DEN-008,55.8662,11.7952,02,2005,14.639999999999999
3,DEN-011,55.8228,11.1652,01,2005,8.92
3,DEN-011,55.8228,11.1652,02,2005,7.07
3,DEN-012,55.7078,10.9385,01,2005,9.58
3,DEN-012,55.7078,10.9385,02,2005,6.43
3,DEN-012,55.672000000000004,11.057500000000001,01,2005,10.569999999999999
3,DEN-012,55.672000000000004,11.057500000000001,02,2005,7.57
3,SEA-002,55.05,11.033299999999999,02,2005,6.01
3,SEA-002,55.05,11.033299999999999,02,2005,6.02
3,SEA-002,55.05,11.033299999999999,02,2005,6.07
7,SEA-004,54.7,10.7667,02,2005,5.799999999999999
7,SEA-004,54.7,10.7667,02,2005,5.78
7,SEA-004,54.7,10.7667,02,2005,5.75
3,DEN-103,54.99830000000001,10.1617,01,2005,6.71
3,DEN-103,54.99830000000001,10.1617,01,2005,6.930000000000001
3,DEN-103,54.99830000000001,10.1617,01,2005,7.789999999999999
3,DEN-103,54.99830000000001,10.1617,01,2005,7.93
3,DEN-103,54.99830000000001,10.1617,02,2005,5.28
3,DEN-103,54.99830000000001,10.1617,02,2005,5.58
3,DEN-103,54.99830000000001,10.1617,02,2005,4.33
3,DEN-103,54.99830000000001,10.1617,02,2005,3.95
3,DEN-102,54.9883,10.225,01,2005,6.779999999999999
3,DEN-102,54.9883,10.225,01,2005,8.29
3,DEN-102,54.9883,10.225,02,2005,5.64
3,DEN-102,54.9883,10.225,02,2005,4.15
3,DEN-072,55.845,10.0267,01,2005,24.64
3,DEN-072,55.845,10.0267,01,2005,10.649999999999999
3,DEN-072,55.845,10.0267,01,2005,35.14
3,DEN-072,55.845,10.0267,01,2005,33.07
3,DEN-072,55.845,10.0267,01,2005,42.14
3,DEN-072,55.845,10.0267,01,2005,33
3,DEN-072,55.845,10.0267,01,2005,24.57
3,DEN-072,55.845,10.0267,01,2005,21.36
3,DEN-072,55.845,10.0267,01,2005,28.15
3,DEN-072,55.845,10.0267,01,2005,25.85
3,DEN-072,55.845,10.0267,02,2005,11.85
3,DEN-072,55.845,10.0267,02,2005,11.85
3,DEN-072,55.845,10.0267,02,2005,10.43
3,DEN-072,55.845,10.0267,02,2005,11.35
3,DEN-072,55.845,10.0267,02,2005,7.35
3,DEN-072,55.845,10.0267,02,2005,7.35
3,DEN-072,55.845,10.0267,02,2005,19
3,DEN-072,55.845,10.0267,02,2005,9.719999999999999
3,DEN-102,55.0583,10.625,01,2005,9.5
3,DEN-102,55.0583,10.625,01,2005,9.719999999999999
3,DEN-102,55.0583,10.625,01,2005,9
3,DEN-102,55.0583,10.625,01,2005,8.78
3,DEN-102,55.0583,10.625,01,2005,9.57
3,DEN-102,55.0583,10.625,01,2005,9.5
3,DEN-102,55.0583,10.625,02,2005,5.85
3,DEN-102,55.0583,10.625,02,2005,48.33
3,DEN-102,55.0583,10.625,02,2005,4.37
3,DEN-102,55.0583,10.625,02,2005,4.59
3,DEN-102,55.03,10.4217,01,2005,8.78
3,DEN-102,55.03,10.4217,01,2005,10
3,DEN-102,55.03,10.4217,01,2005,10.219999999999999
3,DEN-102,55.03,10.4217,02,2005,8.35
3,DEN-102,55.03,10.4217,02,2005,4.2
3,DEN-102,55.03,10.4217,02,2005,4.13
3,DEN-102,55.03,10.4217,02,2005,3.56
3,DEN-051,55.066700000000004,10.8033,01,2005,7.1499999999999995
3,DEN-051,55.066700000000004,10.8033,01,2005,8.15
3,DEN-051,55.066700000000004,10.8033,01,2005,6.72
3,DEN-051,55.066700000000004,10.8033,02,2005,6.03
3,DEN-051,55.066700000000004,10.8033,02,2005,6.99
3,DEN-102,54.9247,10.515,01,2005,7.58
3,DEN-102,54.9247,10.515,02,2005,5.5
3,DEN-102,54.9247,10.515,02,2005,1.98
3,SEA-002,55.6167,10.701699999999999,01,2005,8.5
3,SEA-002,55.6167,10.701699999999999,01,2005,7.14
3,SEA-002,55.6167,10.701699999999999,02,2005,6.930000000000001
3,SEA-002,55.6167,10.701699999999999,02,2005,6.069999999999999
3,SEA-002,55.508300000000006,10.8633,01,2005,6.42
3,SEA-002,55.508300000000006,10.8633,01,2005,6.35
3,SEA-002,55.508300000000006,10.8633,01,2005,6.21
3,SEA-002,55.508300000000006,10.8633,01,2005,7.36
3,SEA-002,55.508300000000006,10.8633,01,2005,6.290000000000001
3,SEA-002,55.508300000000006,10.8633,01,2005,6.36
3,SEA-002,55.508300000000006,10.8633,01,2005,5.720000000000001
3,SEA-002,55.508300000000006,10.8633,01,2005,5.500000000000001
3,SEA-002,55.508300000000006,10.8633,01,2005,5.500000000000001
3,SEA-002,55.508300000000006,10.8633,02,2005,6.640000000000001
3,SEA-002,55.508300000000006,10.8633,02,2005,6.57
3,SEA-002,55.508300000000006,10.8633,02,2005,6.640000000000001
3,SEA-002,55.508300000000006,10.8633,02,2005,4.890000000000001
3,SEA-002,55.508300000000006,10.8633,02,2005,4.38
3,SEA-002,55.508300000000006,10.8633,02,2005,4.619999999999999
3,SEA-002,55.508300000000006,10.8633,02,2005,6.290000000000001
3,SEA-002,55.508300000000006,10.8633,02,2005,6.22
3,SEA-002,55.508300000000006,10.8633,02,2005,6.789999999999999
3,SEA-002,55.508300000000006,10.8633,02,2005,5.22
3,SEA-002,55.508300000000006,10.8633,02,2005,4.749999999999999
3,SEA-002,55.508300000000006,10.8633,02,2005,4.68
3,DEN-105,55.6744,10.0904,01,2005,7.140000000000001
3,DEN-105,55.6744,10.0904,01,2005,7.140000000000001
3,DEN-105,55.6744,10.0904,01,2005,8.07
3,DEN-105,55.6744,10.0904,01,2005,7.65
3,DEN-105,55.6744,10.0904,01,2005,11.36
