region_id,year,monitored,substance
12,1990,FALSE,pyrene
12,1990,FALSE,phenanthrene
12,1990,FALSE,fluoranthene
12,1990,FALSE,benzo_k_fluoranthene
12,1990,FALSE,benzo_ghi_perylene
12,1990,FALSE,chrysene
12,1990,FALSE,benzo_a_anthracene
12,1990,FALSE,benzo_def_chrysene
12,1990,FALSE,anthracene
12,1990,FALSE,bis_tributyltin_oxide_TBTO
12,1990,FALSE,alkanes_C10-13_chloro
12,1990,FALSE,bis_pentabromophenyl_ether
12,1990,FALSE,hexabromocyclododecane_HBCDD
12,1990,FALSE,alpha-hexabromocyclododecane
12,1990,FALSE,beta-hexabromocyclododecane
12,1990,FALSE,gamma-hexabromocyclododecane
12,1990,FALSE,nonadecafluorodecanoic_acid_PFDA
12,1990,FALSE,perfluorononan-1-oic-acid_PFNA
12,1990,FALSE,pentadecafluorooctanoic_acid_PFOA
12,1990,FALSE,Perfluorohexane-1-sulphonic_acid
12,1990,FALSE,tricosafluorotridecanoic_acid
12,1990,FALSE,Tricosafluorododecanoic_acid
12,1990,FALSE,Heptacosafluorotetradecanoic_acid
12,1990,FALSE,Henicosafluoroundecanoic_acid
12,1990,FALSE,5-tert-butyl-2_4_6-trinitro-m-xylene
12,1990,FALSE,octamethylcyclotetrasiloxane
12,1990,FALSE,decamethylcyclotetrasiloxane
12,1990,FALSE,dodecamethylcyclotetrasiloxane
12,1990,FALSE,2-benzotriazol-2-yl-4_6-di-tert-butylphenol
12,1990,FALSE,2-_2H-benzotriazol-2-yl_-4_6-ditertpentylphenol
12,1990,FALSE,2-_2H-benzotriazol-2-yl_-4-_tert-butyl_-6-_sec-butyl_phenol
12,1990,FALSE,2_4-di-tert-butyl-6-_5-chlorobenzotriazol-2-yl_phenol
12,1990,FALSE,1_6_7_8_9_14_15_16_17_17_18_18-Dodecachloropentacyclo_12_2_1_16_9_02_13_05_10_octadeca-7_15-diene
12,1990,FALSE,Terphenyl_hydrogenated
12,1990,FALSE,5-sec-butyl-2-_2_4-dimethylcyclohex-3-en-1-yl_-5-methyl-1_3-dioxane_1__5-sec-butyl-2-_4_6-dimethylcyclohex-3-en-1-yl_-5-methyl-1_3-dioxane_2
12,1991,FALSE,pyrene
12,1991,FALSE,phenanthrene
12,1991,FALSE,fluoranthene
12,1991,FALSE,benzo_k_fluoranthene
12,1991,FALSE,benzo_ghi_perylene
12,1991,FALSE,chrysene
12,1991,FALSE,benzo_a_anthracene
12,1991,FALSE,benzo_def_chrysene
12,1991,FALSE,anthracene
12,1991,FALSE,bis_tributyltin_oxide_TBTO
12,1991,FALSE,alkanes_C10-13_chloro
