region_id,stock,year,landings
3,sprat_SDs22_32,1974,242000
4,sprat_SDs22_32,1974,242000
7,sprat_SDs22_32,1974,242000
8,sprat_SDs22_32,1974,242000
9,sprat_SDs22_32,1974,242000
10,sprat_SDs22_32,1974,242000
5,sprat_SDs22_32,1974,242000
6,sprat_SDs22_32,1974,242000
11,sprat_SDs22_32,1974,242000
12,sprat_SDs22_32,1974,242000
13,sprat_SDs22_32,1974,242000
16,sprat_SDs22_32,1974,242000
14,sprat_SDs22_32,1974,242000
15,sprat_SDs22_32,1974,242000
17,sprat_SDs22_32,1974,242000
18,sprat_SDs22_32,1974,242000
19,sprat_SDs22_32,1974,242000
21,sprat_SDs22_32,1974,242000
22,sprat_SDs22_32,1974,242000
23,sprat_SDs22_32,1974,242000
26,sprat_SDs22_32,1974,242000
29,sprat_SDs22_32,1974,242000
30,sprat_SDs22_32,1974,242000
31,sprat_SDs22_32,1974,242000
35,sprat_SDs22_32,1974,242000
36,sprat_SDs22_32,1974,242000
37,sprat_SDs22_32,1974,242000
38,sprat_SDs22_32,1974,242000
40,sprat_SDs22_32,1974,242000
39,sprat_SDs22_32,1974,242000
41,sprat_SDs22_32,1974,242000
42,sprat_SDs22_32,1974,242000
32,sprat_SDs22_32,1974,242000
33,sprat_SDs22_32,1974,242000
34,sprat_SDs22_32,1974,242000
20,sprat_SDs22_32,1974,242000
24,sprat_SDs22_32,1974,242000
25,sprat_SDs22_32,1974,242000
27,sprat_SDs22_32,1974,242000
28,sprat_SDs22_32,1974,242000
3,sprat_SDs22_32,1975,201000
4,sprat_SDs22_32,1975,201000
7,sprat_SDs22_32,1975,201000
8,sprat_SDs22_32,1975,201000
9,sprat_SDs22_32,1975,201000
10,sprat_SDs22_32,1975,201000
5,sprat_SDs22_32,1975,201000
6,sprat_SDs22_32,1975,201000
11,sprat_SDs22_32,1975,201000
12,sprat_SDs22_32,1975,201000
13,sprat_SDs22_32,1975,201000
16,sprat_SDs22_32,1975,201000
14,sprat_SDs22_32,1975,201000
15,sprat_SDs22_32,1975,201000
17,sprat_SDs22_32,1975,201000
18,sprat_SDs22_32,1975,201000
19,sprat_SDs22_32,1975,201000
21,sprat_SDs22_32,1975,201000
22,sprat_SDs22_32,1975,201000
23,sprat_SDs22_32,1975,201000
26,sprat_SDs22_32,1975,201000
29,sprat_SDs22_32,1975,201000
30,sprat_SDs22_32,1975,201000
31,sprat_SDs22_32,1975,201000
35,sprat_SDs22_32,1975,201000
36,sprat_SDs22_32,1975,201000
37,sprat_SDs22_32,1975,201000
38,sprat_SDs22_32,1975,201000
40,sprat_SDs22_32,1975,201000
39,sprat_SDs22_32,1975,201000
41,sprat_SDs22_32,1975,201000
42,sprat_SDs22_32,1975,201000
32,sprat_SDs22_32,1975,201000
33,sprat_SDs22_32,1975,201000
34,sprat_SDs22_32,1975,201000
20,sprat_SDs22_32,1975,201000
24,sprat_SDs22_32,1975,201000
25,sprat_SDs22_32,1975,201000
27,sprat_SDs22_32,1975,201000
28,sprat_SDs22_32,1975,201000
3,sprat_SDs22_32,1976,195000
4,sprat_SDs22_32,1976,195000
7,sprat_SDs22_32,1976,195000
8,sprat_SDs22_32,1976,195000
9,sprat_SDs22_32,1976,195000
10,sprat_SDs22_32,1976,195000
5,sprat_SDs22_32,1976,195000
6,sprat_SDs22_32,1976,195000
11,sprat_SDs22_32,1976,195000
12,sprat_SDs22_32,1976,195000
13,sprat_SDs22_32,1976,195000
16,sprat_SDs22_32,1976,195000
14,sprat_SDs22_32,1976,195000
15,sprat_SDs22_32,1976,195000
