region_id,pressure_score,year
1,0.059558714,2019
1,0.059558714,2019
2,0.059558714,2019
2,0.059558714,2019
3,0.104805447,2019
3,0.104805447,2019
4,0.104805447,2019
4,0.104805447,2019
5,0.026959201,2019
5,0.026959201,2019
6,0.026959201,2019
6,0.026959201,2019
7,0.104805447,2019
7,0.104805447,2019
8,0.104805447,2019
8,0.104805447,2019
9,0.104805447,2019
9,0.104805447,2019
10,0.104805447,2019
10,0.104805447,2019
11,0.351065944,2019
11,0.351065944,2019
11,0.351065944,2019
12,0.351065944,2019
12,0.351065944,2019
12,0.351065944,2019
13,0.351065944,2019
13,0.351065944,2019
13,0.351065944,2019
14,0.351065944,2019
14,0.351065944,2019
14,0.351065944,2019
14,0.351065944,2019
15,0.351065944,2019
15,0.351065944,2019
15,0.351065944,2019
15,0.351065944,2019
16,0.351065944,2019
16,0.351065944,2019
16,0.351065944,2019
16,0.351065944,2019
17,0.351065944,2019
17,0.351065944,2019
17,0.351065944,2019
17,0.351065944,2019
18,0.351065944,2019
18,0.351065944,2019
19,0.351065944,2019
19,0.351065944,2019
20,0.351065944,2019
20,0.351065944,2019
20,0.351065944,2019
20,0.351065944,2019
20,0.351065944,2019
20,0.351065944,2019
21,0.351065944,2019
21,0.351065944,2019
21,0.351065944,2019
21,0.351065944,2019
21,0.351065944,2019
21,0.351065944,2019
22,0.351065944,2019
22,0.351065944,2019
22,0.351065944,2019
22,0.351065944,2019
22,0.351065944,2019
22,0.351065944,2019
23,0.351065944,2019
23,0.351065944,2019
23,0.351065944,2019
23,0.351065944,2019
23,0.351065944,2019
23,0.351065944,2019
24,0.351065944,2019
24,0.351065944,2019
24,0.351065944,2019
24,0.351065944,2019
24,0.351065944,2019
24,0.351065944,2019
25,0.351065944,2019
25,0.351065944,2019
25,0.351065944,2019
25,0.351065944,2019
25,0.351065944,2019
25,0.351065944,2019
26,0.351065944,2019
27,0.061024698,2019
27,0.061024698,2019
28,0.061024698,2019
28,0.061024698,2019
29,0.351065944,2019
29,0.351065944,2019
29,0.351065944,2019
30,0.351065944,2019
30,0.351065944,2019
30,0.351065944,2019
31,0.351065944,2019
31,0.351065944,2019
31,0.351065944,2019
32,0.1193659,2019
32,0.1193659,2019
32,0.1193659,2019
33,0.1193659,2019
33,0.1193659,2019
33,0.1193659,2019
34,0.1193659,2019
34,0.1193659,2019
34,0.1193659,2019
35,0.038960394,2019
35,0.038960394,2019
36,0.038960394,2019
36,0.038960394,2019
37,0.084356209,2019
37,0.084356209,2019
38,0.084356209,2019
38,0.084356209,2019
39,0.084356209,2019
39,0.084356209,2019
40,0.084356209,2019
40,0.084356209,2019
41,0.084281668,2019
41,0.084281668,2019
42,0.084281668,2019
42,0.084281668,2019
