region_id,year,oxydebt_pressure
25,2002,0.1918875919448858
26,2002,0.1918875919448858
27,2002,NA
28,2002,NA
29,2002,0.1918875919448858
30,2002,0.1918875919448858
31,2002,0.1918875919448858
32,2002,0.1918875919448858
33,2002,0.1918875919448858
34,2002,0.1918875919448858
35,2002,NA
36,2002,NA
37,2002,NA
38,2002,NA
39,2002,NA
40,2002,NA
41,2002,NA
42,2002,NA
1,2003,NA
2,2003,NA
3,2003,NA
4,2003,NA
5,2003,NA
6,2003,NA
7,2003,NA
8,2003,NA
9,2003,NA
10,2003,NA
11,2003,NA
12,2003,NA
13,2003,NA
14,2003,0
15,2003,0
16,2003,0
17,2003,0
18,2003,0.29306336422018997
19,2003,0.29306336422018997
20,2003,0.29306336422018997
21,2003,0.29306336422018997
22,2003,0.29306336422018997
23,2003,0.29306336422018997
24,2003,0.29306336422018997
25,2003,0.29306336422018997
26,2003,0.29306336422018997
27,2003,NA
28,2003,NA
29,2003,0.29306336422018997
30,2003,0.29306336422018997
31,2003,0.29306336422018997
32,2003,0.29306336422018997
33,2003,0.29306336422018997
34,2003,0.29306336422018997
35,2003,NA
36,2003,NA
37,2003,NA
38,2003,NA
39,2003,NA
40,2003,NA
41,2003,NA
42,2003,NA
1,2004,NA
2,2004,NA
3,2004,NA
4,2004,NA
5,2004,NA
6,2004,NA
7,2004,NA
8,2004,NA
9,2004,NA
10,2004,NA
11,2004,NA
12,2004,NA
13,2004,NA
14,2004,0.15464013360582596
15,2004,0.15464013360582596
16,2004,0.15464013360582596
17,2004,0.15464013360582596
18,2004,0.26526904520318195
19,2004,0.26526904520318195
20,2004,0.26526904520318195
21,2004,0.26526904520318195
22,2004,0.26526904520318195
23,2004,0.26526904520318195
24,2004,0.26526904520318195
25,2004,0.26526904520318195
26,2004,0.26526904520318195
27,2004,NA
28,2004,NA
29,2004,0.26526904520318195
30,2004,0.26526904520318195
31,2004,0.26526904520318195
32,2004,0.26526904520318195
33,2004,0.26526904520318195
34,2004,0.26526904520318195
35,2004,NA
36,2004,NA
37,2004,NA
38,2004,NA
39,2004,NA
40,2004,NA
41,2004,NA
42,2004,NA
1,2005,NA
2,2005,NA
3,2005,NA
4,2005,NA
5,2005,NA
6,2005,NA
7,2005,NA
8,2005,NA
9,2005,NA
10,2005,NA
11,2005,NA
12,2005,NA
13,2005,NA
14,2005,0.3105025169542086
15,2005,0.3105025169542086
16,2005,0.3105025169542086
17,2005,0.3105025169542086
18,2005,0.18010694757350088
19,2005,0.18010694757350088
20,2005,0.18010694757350088
21,2005,0.18010694757350088
22,2005,0.18010694757350088
23,2005,0.18010694757350088
24,2005,0.18010694757350088
25,2005,0.18010694757350088
26,2005,0.18010694757350088
27,2005,NA
28,2005,NA
29,2005,0.18010694757350088
30,2005,0.18010694757350088
31,2005,0.18010694757350088
32,2005,0.18010694757350088
33,2005,0.18010694757350088
34,2005,0.18010694757350088
35,2005,NA
36,2005,NA
37,2005,NA
38,2005,NA
39,2005,NA
40,2005,NA
41,2005,NA
42,2005,NA
1,2006,NA
2,2006,NA
3,2006,NA
4,2006,NA
5,2006,NA
6,2006,NA
7,2006,NA
8,2006,NA
9,2006,NA
10,2006,NA
11,2006,NA
12,2006,NA
13,2006,NA
14,2006,0.08230155486890178
15,2006,0.08230155486890178
16,2006,0.08230155486890178
17,2006,0.08230155486890178
18,2006,0.24168213297683327
19,2006,0.24168213297683327
20,2006,0.24168213297683327
21,2006,0.24168213297683327
22,2006,0.24168213297683327
23,2006,0.24168213297683327
24,2006,0.24168213297683327
25,2006,0.24168213297683327
26,2006,0.24168213297683327
27,2006,NA
28,2006,NA
29,2006,0.24168213297683327
30,2006,0.24168213297683327
31,2006,0.24168213297683327
32,2006,0.24168213297683327
33,2006,0.24168213297683327
34,2006,0.24168213297683327
35,2006,NA
36,2006,NA
37,2006,NA
38,2006,NA
39,2006,NA
40,2006,NA
41,2006,NA
42,2006,NA
1,2007,NA
2,2007,NA
3,2007,NA
4,2007,NA
5,2007,NA
6,2007,NA
7,2007,NA
8,2007,NA
9,2007,NA
10,2007,NA
11,2007,NA
12,2007,NA
13,2007,NA
14,2007,0.23421793705535743
15,2007,0.23421793705535743
16,2007,0.23421793705535743
17,2007,0.23421793705535743
18,2007,0.25698973213907716
19,2007,0.25698973213907716
20,2007,0.25698973213907716
21,2007,0.25698973213907716
22,2007,0.25698973213907716
23,2007,0.25698973213907716
24,2007,0.25698973213907716
25,2007,0.25698973213907716
26,2007,0.25698973213907716
27,2007,NA
28,2007,NA
29,2007,0.25698973213907716
30,2007,0.25698973213907716
31,2007,0.25698973213907716
32,2007,0.25698973213907716
33,2007,0.25698973213907716
34,2007,0.25698973213907716
35,2007,NA
36,2007,NA
37,2007,NA
38,2007,NA
39,2007,NA
40,2007,NA
41,2007,NA
42,2007,NA
1,2008,NA
2,2008,NA
3,2008,NA
4,2008,NA
5,2008,NA
6,2008,NA
7,2008,NA
8,2008,NA
9,2008,NA
10,2008,NA
11,2008,NA
12,2008,NA
13,2008,NA
14,2008,0.22082372843251907
15,2008,0.22082372843251907
16,2008,0.22082372843251907
17,2008,0.22082372843251907
18,2008,0.21829950665093423
19,2008,0.21829950665093423
20,2008,0.21829950665093423
21,2008,0.21829950665093423
22,2008,0.21829950665093423
23,2008,0.21829950665093423
24,2008,0.21829950665093423
25,2008,0.21829950665093423
26,2008,0.21829950665093423
27,2008,NA
28,2008,NA
29,2008,0.21829950665093423
30,2008,0.21829950665093423
31,2008,0.21829950665093423
32,2008,0.21829950665093423
33,2008,0.21829950665093423
34,2008,0.21829950665093423
35,2008,NA
36,2008,NA
37,2008,NA
38,2008,NA
39,2008,NA
40,2008,NA
41,2008,NA
42,2008,NA
1,2009,NA
2,2009,NA
3,2009,NA
4,2009,NA
5,2009,NA
6,2009,NA
7,2009,NA
8,2009,NA
9,2009,NA
10,2009,NA
11,2009,NA
12,2009,NA
13,2009,NA
14,2009,0.25609168801983484
15,2009,0.25609168801983484
16,2009,0.25609168801983484
17,2009,0.25609168801983484
18,2009,0.26075767726408383
19,2009,0.26075767726408383
20,2009,0.26075767726408383
21,2009,0.26075767726408383
22,2009,0.26075767726408383
23,2009,0.26075767726408383
24,2009,0.26075767726408383
25,2009,0.26075767726408383
26,2009,0.26075767726408383
27,2009,NA
28,2009,NA
29,2009,0.26075767726408383
30,2009,0.26075767726408383
31,2009,0.26075767726408383
32,2009,0.26075767726408383
33,2009,0.26075767726408383
34,2009,0.26075767726408383
35,2009,NA
36,2009,NA
37,2009,NA
38,2009,NA
39,2009,NA
40,2009,NA
41,2009,NA
42,2009,NA
1,2010,NA
2,2010,NA
3,2010,NA
4,2010,NA
5,2010,NA
6,2010,NA
7,2010,NA
8,2010,NA
9,2010,NA
10,2010,NA
11,2010,NA
12,2010,NA
13,2010,NA
14,2010,0.06425641579917774
15,2010,0.06425641579917774
16,2010,0.06425641579917774
17,2010,0.06425641579917774
18,2010,0.22048346775793914
19,2010,0.22048346775793914
20,2010,0.22048346775793914
21,2010,0.22048346775793914
22,2010,0.22048346775793914
23,2010,0.22048346775793914
24,2010,0.22048346775793914
25,2010,0.22048346775793914
26,2010,0.22048346775793914
27,2010,NA
28,2010,NA
29,2010,0.22048346775793914
30,2010,0.22048346775793914
31,2010,0.22048346775793914
32,2010,0.22048346775793914
33,2010,0.22048346775793914
34,2010,0.22048346775793914
35,2010,NA
36,2010,NA
37,2010,NA
38,2010,NA
39,2010,NA
40,2010,NA
41,2010,NA
42,2010,NA
1,2011,NA
2,2011,NA
3,2011,NA
4,2011,NA
5,2011,NA
6,2011,NA
7,2011,NA
8,2011,NA
9,2011,NA
10,2011,NA
11,2011,NA
12,2011,NA
13,2011,NA
14,2011,0.23238839915854848
15,2011,0.23238839915854848
16,2011,0.23238839915854848
17,2011,0.23238839915854848
18,2011,0.29508434406396555
19,2011,0.29508434406396555
20,2011,0.29508434406396555
21,2011,0.29508434406396555
22,2011,0.29508434406396555
23,2011,0.29508434406396555
24,2011,0.29508434406396555
25,2011,0.29508434406396555
26,2011,0.29508434406396555
27,2011,NA
28,2011,NA
29,2011,0.29508434406396555
30,2011,0.29508434406396555
31,2011,0.29508434406396555
32,2011,0.29508434406396555
33,2011,0.29508434406396555
34,2011,0.29508434406396555
35,2011,NA
36,2011,NA
37,2011,NA
38,2011,NA
39,2011,NA
40,2011,NA
41,2011,NA
42,2011,NA
1,2012,NA
2,2012,NA
3,2012,NA
4,2012,NA
5,2012,NA
6,2012,NA
7,2012,NA
8,2012,NA
9,2012,NA
10,2012,NA
11,2012,NA
12,2012,NA
13,2012,NA
14,2012,0.14782164793003638
15,2012,0.14782164793003638
16,2012,0.14782164793003638
17,2012,0.14782164793003638
18,2012,0.14906451558030542
19,2012,0.14906451558030542
20,2012,0.14906451558030542
21,2012,0.14906451558030542
22,2012,0.14906451558030542
23,2012,0.14906451558030542
24,2012,0.14906451558030542
25,2012,0.14906451558030542
26,2012,0.14906451558030542
27,2012,NA
28,2012,NA
29,2012,0.14906451558030542
30,2012,0.14906451558030542
31,2012,0.14906451558030542
32,2012,0.14906451558030542
33,2012,0.14906451558030542
34,2012,0.14906451558030542
35,2012,NA
36,2012,NA
37,2012,NA
38,2012,NA
39,2012,NA
40,2012,NA
41,2012,NA
42,2012,NA
1,2013,NA
2,2013,NA
3,2013,NA
4,2013,NA
5,2013,NA
6,2013,NA
7,2013,NA
8,2013,NA
9,2013,NA
10,2013,NA
11,2013,NA
12,2013,NA
13,2013,NA
14,2013,0.1899593666543572
15,2013,0.1899593666543572
16,2013,0.1899593666543572
17,2013,0.1899593666543572
18,2013,0.275774804538664
19,2013,0.275774804538664
20,2013,0.275774804538664
21,2013,0.275774804538664
22,2013,0.275774804538664
23,2013,0.275774804538664
24,2013,0.275774804538664
25,2013,0.275774804538664
26,2013,0.275774804538664
27,2013,NA
28,2013,NA
29,2013,0.275774804538664
30,2013,0.275774804538664
31,2013,0.275774804538664
32,2013,0.275774804538664
33,2013,0.275774804538664
34,2013,0.275774804538664
35,2013,NA
36,2013,NA
37,2013,NA
38,2013,NA
39,2013,NA
40,2013,NA
41,2013,NA
42,2013,NA
1,2014,NA
2,2014,NA
3,2014,NA
4,2014,NA
5,2014,NA
6,2014,NA
7,2014,NA
8,2014,NA
9,2014,NA
10,2014,NA
11,2014,NA
12,2014,NA
13,2014,NA
14,2014,0.1332160743227283
15,2014,0.1332160743227283
16,2014,0.1332160743227283
17,2014,0.1332160743227283
18,2014,0.2981189131467512
19,2014,0.2981189131467512
20,2014,0.2981189131467512
21,2014,0.2981189131467512
22,2014,0.2981189131467512
23,2014,0.2981189131467512
24,2014,0.2981189131467512
25,2014,0.2981189131467512
26,2014,0.2981189131467512
27,2014,NA
28,2014,NA
29,2014,0.2981189131467512
30,2014,0.2981189131467512
31,2014,0.2981189131467512
32,2014,0.2981189131467512
33,2014,0.2981189131467512
34,2014,0.2981189131467512
35,2014,NA
36,2014,NA
37,2014,NA
38,2014,NA
39,2014,NA
40,2014,NA
41,2014,NA
42,2014,NA
1,2015,NA
2,2015,NA
3,2015,NA
4,2015,NA
5,2015,NA
6,2015,NA
7,2015,NA
8,2015,NA
9,2015,NA
10,2015,NA
11,2015,NA
12,2015,NA
13,2015,NA
14,2015,0.08241710646985634
15,2015,0.08241710646985634
16,2015,0.08241710646985634
17,2015,0.08241710646985634
18,2015,0.24388901701984822
19,2015,0.24388901701984822
20,2015,0.24388901701984822
21,2015,0.24388901701984822
22,2015,0.24388901701984822
23,2015,0.24388901701984822
24,2015,0.24388901701984822
25,2015,0.24388901701984822
26,2015,0.24388901701984822
27,2015,NA
28,2015,NA
29,2015,0.24388901701984822
30,2015,0.24388901701984822
31,2015,0.24388901701984822
32,2015,0.24388901701984822
33,2015,0.24388901701984822
34,2015,0.24388901701984822
35,2015,NA
36,2015,NA
37,2015,NA
38,2015,NA
39,2015,NA
40,2015,NA
41,2015,NA
42,2015,NA
1,2016,NA
2,2016,NA
3,2016,NA
4,2016,NA
5,2016,NA
6,2016,NA
7,2016,NA
8,2016,NA
9,2016,NA
10,2016,NA
11,2016,NA
12,2016,NA
13,2016,NA
14,2016,0.11561817350202108
15,2016,0.11561817350202108
16,2016,0.11561817350202108
17,2016,0.11561817350202108
18,2016,0.2316225076647166
19,2016,0.2316225076647166
20,2016,0.2316225076647166
21,2016,0.2316225076647166
22,2016,0.2316225076647166
23,2016,0.2316225076647166
24,2016,0.2316225076647166
25,2016,0.2316225076647166
26,2016,0.2316225076647166
27,2016,NA
28,2016,NA
29,2016,0.2316225076647166
30,2016,0.2316225076647166
31,2016,0.2316225076647166
32,2016,0.2316225076647166
33,2016,0.2316225076647166
34,2016,0.2316225076647166
35,2016,NA
36,2016,NA
37,2016,NA
38,2016,NA
39,2016,NA
40,2016,NA
41,2016,NA
42,2016,NA
1,2017,NA
2,2017,NA
3,2017,NA
4,2017,NA
5,2017,NA
6,2017,NA
7,2017,NA
8,2017,NA
9,2017,NA
10,2017,NA
11,2017,NA
12,2017,NA
13,2017,NA
14,2017,0.1289679153160601
15,2017,0.1289679153160601
16,2017,0.1289679153160601
17,2017,0.1289679153160601
18,2017,0.26965028566789573
19,2017,0.26965028566789573
20,2017,0.26965028566789573
21,2017,0.26965028566789573
22,2017,0.26965028566789573
23,2017,0.26965028566789573
24,2017,0.26965028566789573
25,2017,0.26965028566789573
26,2017,0.26965028566789573
27,2017,NA
28,2017,NA
29,2017,0.26965028566789573
30,2017,0.26965028566789573
31,2017,0.26965028566789573
32,2017,0.26965028566789573
33,2017,0.26965028566789573
34,2017,0.26965028566789573
35,2017,NA
36,2017,NA
37,2017,NA
38,2017,NA
39,2017,NA
40,2017,NA
41,2017,NA
42,2017,NA
1,2018,NA
2,2018,NA
3,2018,NA
4,2018,NA
5,2018,NA
6,2018,NA
7,2018,NA
8,2018,NA
9,2018,NA
10,2018,NA
11,2018,NA
12,2018,NA
13,2018,NA
14,2018,0.37328684135634416
15,2018,0.37328684135634416
16,2018,0.37328684135634416
17,2018,0.37328684135634416
18,2018,0.3261244645195165
19,2018,0.3261244645195165
20,2018,0.3261244645195165
21,2018,0.3261244645195165
22,2018,0.3261244645195165
23,2018,0.3261244645195165
24,2018,0.3261244645195165
25,2018,0.3261244645195165
26,2018,0.3261244645195165
27,2018,NA
28,2018,NA
29,2018,0.3261244645195165
30,2018,0.3261244645195165
31,2018,0.3261244645195165
32,2018,0.3261244645195165
33,2018,0.3261244645195165
34,2018,0.3261244645195165
35,2018,NA
36,2018,NA
37,2018,NA
38,2018,NA
39,2018,NA
40,2018,NA
41,2018,NA
42,2018,NA
1,2019,NA
2,2019,NA
3,2019,NA
4,2019,NA
5,2019,NA
6,2019,NA
7,2019,NA
8,2019,NA
9,2019,NA
10,2019,NA
11,2019,NA
12,2019,NA
13,2019,NA
14,2019,0.20729801577130347
15,2019,0.20729801577130347
16,2019,0.20729801577130347
17,2019,0.20729801577130347
18,2019,0.28275122448446555
19,2019,0.28275122448446555
20,2019,0.28275122448446555
21,2019,0.28275122448446555
22,2019,0.28275122448446555
23,2019,0.28275122448446555
24,2019,0.28275122448446555
25,2019,0.28275122448446555
26,2019,0.28275122448446555
27,2019,NA
28,2019,NA
29,2019,0.28275122448446555
30,2019,0.28275122448446555
31,2019,0.28275122448446555
32,2019,0.28275122448446555
33,2019,0.28275122448446555
34,2019,0.28275122448446555
35,2019,NA
36,2019,NA
37,2019,NA
38,2019,NA
39,2019,NA
40,2019,NA
41,2019,NA
42,2019,NA
