region_id,year,pressure_score
12,2006,0.27
12,2007,0.35
12,2008,0.35
12,2009,0.32
12,2010,0.41
12,2011,0.51
12,2012,0.49
12,2013,0.33
12,2014,0.16
12,2015,0.1
12,2016,0.03
12,2017,0.23
13,1997,0.66
13,1998,0.75
13,1999,0.76
13,2000,0.75
13,2001,0.58
13,2002,0.54
13,2003,0.39
13,2004,0.32
13,2005,0.19
13,2006,0.27
13,2007,0.35
13,2008,0.35
13,2009,0.32
13,2010,0.41
13,2011,0.51
13,2012,0.49
13,2013,0.33
13,2014,0.16
13,2015,0.1
13,2016,0.03
13,2017,0.23
14,1997,0.66
14,1998,0.75
14,1999,0.76
14,2000,0.75
14,2001,0.58
14,2002,0.54
14,2003,0.39
14,2004,0.32
14,2005,0.19
14,2006,0.27
14,2007,0.35
14,2008,0.35
14,2009,0.32
14,2010,0.41
14,2011,0.51
14,2012,0.49
14,2013,0.33
14,2014,0.16
14,2015,0.1
14,2016,0.03
14,2017,0.23
15,1997,0.66
15,1998,0.75
15,1999,0.76
15,2000,0.75
15,2001,0.58
15,2002,0.54
15,2003,0.39
15,2004,0.32
15,2005,0.19
15,2006,0.27
15,2007,0.35
15,2008,0.35
15,2009,0.32
15,2010,0.41
15,2011,0.51
15,2012,0.49
15,2013,0.33
15,2014,0.16
15,2015,0.1
15,2016,0.03
15,2017,0.23
16,1997,0.66
16,1998,0.75
16,1999,0.76
16,2000,0.75
16,2001,0.58
16,2002,0.54
16,2003,0.39
16,2004,0.32
16,2005,0.19
16,2006,0.27
16,2007,0.35
16,2008,0.35
16,2009,0.32
16,2010,0.41
16,2011,0.51
16,2012,0.49
16,2013,0.33
16,2014,0.16
16,2015,0.1
16,2016,0.03
16,2017,0.23
17,1997,0.66
17,1998,0.75
17,1999,0.76
17,2000,0.75
17,2001,0.58
17,2002,0.54
17,2003,0.39
17,2004,0.32
17,2005,0.19
17,2006,0.27
17,2007,0.35
17,2008,0.35
17,2009,0.32
17,2010,0.41
17,2011,0.51
17,2012,0.49
17,2013,0.33
17,2014,0.16
17,2015,0.1
17,2016,0.03
17,2017,0.23
18,1997,0.66
18,1998,0.75
18,1999,0.76
18,2000,0.75
18,2001,0.58
18,2002,0.54
18,2003,0.39
18,2004,0.32
18,2005,0.19
18,2006,0.27
18,2007,0.35
18,2008,0.35
18,2009,0.32
18,2010,0.41
18,2011,0.51
18,2012,0.49
18,2013,0.33
18,2014,0.16
18,2015,0.1
18,2016,0.03
18,2017,0.23
19,1997,0.66
19,1998,0.75
19,1999,0.76
19,2000,0.75
19,2001,0.58
19,2002,0.54
19,2003,0.39
19,2004,0.32
19,2005,0.19
19,2006,0.27
19,2007,0.35
19,2008,0.35
19,2009,0.32
19,2010,0.41
19,2011,0.51
19,2012,0.49
19,2013,0.33
19,2014,0.16
19,2015,0.1
19,2016,0.03
19,2017,0.23
20,1997,0.66
20,1998,0.75
20,1999,0.76
20,2000,0.75
20,2001,0.58
20,2002,0.54
20,2003,0.39
20,2004,0.32
20,2005,0.19
20,2006,0.27
20,2007,0.35
20,2008,0.35
20,2009,0.32
20,2010,0.41
20,2011,0.51
20,2012,0.49
20,2013,0.33
20,2014,0.16
20,2015,0.1
20,2016,0.03
20,2017,0.23
21,1997,0.66
21,1998,0.75
21,1999,0.76
21,2000,0.75
21,2001,0.58
21,2002,0.54
21,2003,0.39
21,2004,0.32
21,2005,0.19
21,2006,0.27
21,2007,0.35
21,2008,0.35
21,2009,0.32
21,2010,0.41
21,2011,0.51
21,2012,0.49
21,2013,0.33
21,2014,0.16
21,2015,0.1
21,2016,0.03
21,2017,0.23
22,1997,0.66
22,1998,0.75
22,1999,0.76
22,2000,0.75
22,2001,0.58
22,2002,0.54
22,2003,0.39
22,2004,0.32
22,2005,0.19
22,2006,0.27
22,2007,0.35
22,2008,0.35
22,2009,0.32
22,2010,0.41
22,2011,0.51
22,2012,0.49
22,2013,0.33
22,2014,0.16
22,2015,0.1
22,2016,0.03
22,2017,0.23
23,1997,0.66
23,1998,0.75
23,1999,0.76
23,2000,0.75
23,2001,0.58
23,2002,0.54
23,2003,0.39
23,2004,0.32
23,2005,0.19
23,2006,0.27
23,2007,0.35
23,2008,0.35
23,2009,0.32
23,2010,0.41
23,2011,0.51
23,2012,0.49
23,2013,0.33
23,2014,0.16
23,2015,0.1
23,2016,0.03
23,2017,0.23
24,1997,0.66
24,1998,0.75
24,1999,0.76
24,2000,0.75
24,2001,0.58
24,2002,0.54
24,2003,0.39
24,2004,0.32
24,2005,0.19
24,2006,0.27
24,2007,0.35
24,2008,0.35
24,2009,0.32
24,2010,0.41
24,2011,0.51
24,2012,0.49
24,2013,0.33
24,2014,0.16
24,2015,0.1
24,2016,0.03
24,2017,0.23
25,1997,0.66
25,1998,0.75
25,1999,0.76
25,2000,0.75
25,2001,0.58
25,2002,0.54
25,2003,0.39
25,2004,0.32
25,2005,0.19
25,2006,0.27
25,2007,0.35
25,2008,0.35
25,2009,0.32
25,2010,0.41
25,2011,0.51
25,2012,0.49
25,2013,0.33
25,2014,0.16
25,2015,0.1
25,2016,0.03
25,2017,0.23
26,1997,0.66
26,1998,0.75
26,1999,0.76
26,2000,0.75
26,2001,0.58
26,2002,0.54
26,2003,0.39
26,2004,0.32
26,2005,0.19
26,2006,0.27
26,2007,0.35
26,2008,0.35
26,2009,0.32
26,2010,0.41
26,2011,0.51
26,2012,0.49
26,2013,0.33
26,2014,0.16
26,2015,0.1
26,2016,0.03
26,2017,0.23
27,1997,0.03
27,1998,0.23
27,1999,0.64
27,2000,0.37
27,2001,0.18
27,2002,0
27,2003,0
27,2004,0
27,2005,0
27,2006,0
27,2007,0
27,2008,0.16
27,2009,0.33
27,2010,0.03
27,2011,0.1
27,2012,0.43
27,2013,0.22
27,2014,0
27,2015,0
27,2016,0
27,2017,0.05
28,1997,0.03
28,1998,0.23
28,1999,0.64
28,2000,0.37
28,2001,0.18
28,2002,0
28,2003,0
28,2004,0
28,2005,0
28,2006,0
28,2007,0
28,2008,0.16
28,2009,0.33
28,2010,0.03
28,2011,0.1
28,2012,0.43
28,2013,0.22
28,2014,0
28,2015,0
28,2016,0
28,2017,0.05
29,1997,0.66
29,1998,0.75
29,1999,0.76
29,2000,0.75
29,2001,0.58
29,2002,0.54
29,2003,0.39
29,2004,0.32
29,2005,0.19
29,2006,0.27
29,2007,0.35
29,2008,0.35
29,2009,0.32
29,2010,0.41
29,2011,0.51
29,2012,0.49
29,2013,0.33
29,2014,0.16
29,2015,0.1
29,2016,0.03
29,2017,0.23
30,1997,0.66
30,1998,0.75
30,1999,0.76
30,2000,0.75
30,2001,0.58
30,2002,0.54
30,2003,0.39
30,2004,0.32
30,2005,0.19
30,2006,0.27
30,2007,0.35
30,2008,0.35
30,2009,0.32
30,2010,0.41
30,2011,0.51
30,2012,0.49
30,2013,0.33
30,2014,0.16
30,2015,0.1
30,2016,0.03
30,2017,0.23
31,1997,0.66
31,1998,0.75
31,1999,0.76
31,2000,0.75
31,2001,0.58
31,2002,0.54
31,2003,0.39
31,2004,0.32
31,2005,0.19
31,2006,0.27
31,2007,0.35
31,2008,0.35
31,2009,0.32
31,2010,0.41
31,2011,0.51
31,2012,0.49
31,2013,0.33
31,2014,0.16
31,2015,0.1
31,2016,0.03
31,2017,0.23
32,1997,0.29
32,1998,0.27
32,1999,0.4
32,2000,0.6
32,2001,0.62
32,2002,0.72
32,2003,0.85
32,2004,1
32,2005,0.92
32,2006,1
32,2007,0.87
32,2008,0.85
32,2009,0.64
32,2010,0.5
32,2011,0.61
32,2012,0.65
32,2013,0.66
32,2014,0.44
32,2015,0.15
32,2016,0.11
32,2017,0.22
33,1997,0.29
33,1998,0.27
33,1999,0.4
33,2000,0.6
33,2001,0.62
33,2002,0.72
33,2003,0.85
33,2004,1
33,2005,0.92
33,2006,1
33,2007,0.87
33,2008,0.85
33,2009,0.64
33,2010,0.5
33,2011,0.61
33,2012,0.65
33,2013,0.66
33,2014,0.44
33,2015,0.15
33,2016,0.11
33,2017,0.22
34,1997,0.29
34,1998,0.27
34,1999,0.4
34,2000,0.6
34,2001,0.62
34,2002,0.72
34,2003,0.85
34,2004,1
34,2005,0.92
34,2006,1
34,2007,0.87
34,2008,0.85
34,2009,0.64
34,2010,0.5
34,2011,0.61
34,2012,0.65
34,2013,0.66
34,2014,0.44
34,2015,0.15
34,2016,0.11
34,2017,0.22
35,1997,0.04
35,1998,0.14
35,1999,0.24
35,2000,0.59
35,2001,0.54
35,2002,0.39
35,2003,0
35,2004,0
35,2005,0
35,2006,0.12
35,2007,0.12
35,2008,0.18
35,2009,0.03
35,2010,0.01
35,2011,0
35,2012,0.11
35,2013,0.05
35,2014,0
35,2015,0
35,2016,0
35,2017,0
36,1997,0.04
36,1998,0.14
36,1999,0.24
36,2000,0.59
36,2001,0.54
36,2002,0.39
36,2003,0
36,2004,0
36,2005,0
36,2006,0.12
36,2007,0.12
36,2008,0.18
36,2009,0.03
36,2010,0.01
36,2011,0
36,2012,0.11
36,2013,0.05
36,2014,0
36,2015,0
36,2016,0
36,2017,0
37,1997,0.04
37,1998,0.14
37,1999,0.24
37,2000,0.59
37,2001,0.54
37,2002,0.39
37,2003,0
37,2004,0
37,2005,0
37,2006,0.12
37,2007,0.12
37,2008,0.18
37,2009,0.03
37,2010,0.01
37,2011,0
37,2012,0.11
37,2013,0.05
37,2014,0
37,2015,0
37,2016,0
37,2017,0
38,1997,0.04
38,1998,0.14
38,1999,0.24
38,2000,0.59
38,2001,0.54
38,2002,0.39
38,2003,0
38,2004,0
38,2005,0
38,2006,0.12
38,2007,0.12
38,2008,0.18
38,2009,0.03
38,2010,0.01
38,2011,0
38,2012,0.11
38,2013,0.05
38,2014,0
38,2015,0
38,2016,0
38,2017,0
39,1997,0
39,1998,0.07
39,1999,0.22
39,2000,0.63
39,2001,0.44
39,2002,0.25
39,2003,0
39,2004,0
39,2005,0.08
39,2006,0.28
39,2007,0.3
39,2008,0.31
39,2009,0.12
39,2010,0
39,2011,0
39,2012,0.32
39,2013,0.31
39,2014,0.17
39,2015,0.12
39,2016,0.23
39,2017,0.3
40,1997,0
40,1998,0.07
40,1999,0.22
40,2000,0.63
40,2001,0.44
40,2002,0.25
40,2003,0
40,2004,0
40,2005,0.08
40,2006,0.28
40,2007,0.3
40,2008,0.31
40,2009,0.12
40,2010,0
40,2011,0
40,2012,0.32
40,2013,0.31
40,2014,0.17
40,2015,0.12
40,2016,0.23
40,2017,0.3
41,1997,0
41,1998,0.07
41,1999,0.22
41,2000,0.63
41,2001,0.44
41,2002,0.25
41,2003,0
41,2004,0
41,2005,0.08
41,2006,0.28
41,2007,0.3
41,2008,0.31
41,2009,0.12
41,2010,0
41,2011,0
41,2012,0.32
41,2013,0.31
41,2014,0.17
41,2015,0.12
41,2016,0.23
41,2017,0.3
42,1997,0
42,1998,0.07
42,1999,0.22
42,2000,0.63
42,2001,0.44
42,2002,0.25
42,2003,0
42,2004,0
42,2005,0.08
42,2006,0.28
42,2007,0.3
42,2008,0.31
42,2009,0.12
42,2010,0
42,2011,0
42,2012,0.32
42,2013,0.31
42,2014,0.17
42,2015,0.12
42,2016,0.23
42,2017,0.3
