year,region_id,produced_tonnes
1972,4,0.018432796970149927
1972,8,0.27187007375109556
1972,10,0.44958976860211486
1972,13,0.9245238644535306
1972,16,0.33558349622310896
1973,4,0.09216398485074964
1973,8,1.3593503687554778
1973,10,2.2479488430105743
1973,13,4.622619322267653
1973,16,1.6779174811155448
1974,4,0.4608199242537482
1974,8,6.796751843777389
1974,10,11.239744215052871
1974,13,23.113096611338264
1974,16,8.389587405577723
1975,4,1.1059678182089956
1975,8,16.312204425065733
1975,10,26.97538611612689
1975,13,55.47143186721184
1975,16,20.13500977338654
1976,4,1.4746237576119943
1976,8,21.749605900087644
1976,10,35.96718148816919
1976,13,73.96190915628245
1976,16,26.846679697848717
1977,4,1.8432796970149927
1977,8,27.187007375109555
1977,10,44.958976860211486
1977,13,92.45238644535306
1977,16,33.55834962231089
1978,4,2.304099621268741
1978,8,33.983759218886945
1978,10,56.19872107526436
1978,13,115.56548305669133
1978,16,41.94793702788862
1978,30,99.40779308143148
1978,32,96.866194774378
1978,36,125.83582615442502
1978,38,285.40269342187617
1978,40,50.03735715632982
1978,42,151.4501354115595
1979,4,2.9492475152239885
1979,8,43.49921180017529
1979,10,71.93436297633838
1979,13,147.9238183125649
1979,16,53.693359395697435
1979,30,97.5646325174989
1979,32,95.07015902454405
1979,36,123.50265261633308
1979,38,280.11092531145823
1979,40,49.109594044654976
1979,42,148.6420364855108
1980,4,3.6865593940299854
1980,8,54.37401475021911
1980,10,89.91795372042297
1980,13,184.9047728907061
1980,16,67.11669924462178
1980,30,240.59389227866853
1980,32,234.442533211659
1980,36,304.5569191722672
1980,38,690.7521306798932
1980,40,121.10401151062273
1980,42,366.5505131468894
1981,4,4.1473793182837335
1981,8,61.170766593996504
1981,10,101.15769793547584
1981,13,208.0178695020444
1981,16,75.50628665019951
1981,30,271.68186712366503
1981,32,264.73566952552505
1981,36,343.90977951475116
1981,38,780.0066194756097
1981,40,136.75228266087174
1981,42,413.9137816995773
1982,4,4.645064836477782
1982,8,68.51125858527608
1982,10,113.29662168773294
1982,13,232.9800138422897
1982,16,84.56704104822346
1982,30,396.40239861643755
1982,32,386.26742193095606
1982,36,501.78785559230545
1982,38,1138.0829282805594
1982,40,199.53091988420272
1982,42,603.9284756955389
1983,1,30.34781965670938
1983,4,4.469953265261357
1983,5,2.758802776172135
1983,8,65.92849288464068
1983,10,109.02551888601285
1983,11,19.031498066630846
1983,13,224.19703712998117
1983,14,67.97929305114597
1983,16,81.37899783410393
1983,20,98.79934178814516
1983,26,123.63335386380263
1983,29,79.83017239121965
1983,30,480.45052033176404
1983,32,468.16665212338444
1983,35,12.171738748906764
1983,36,608.1805689292977
1983,37,142.90532564499384
1983,38,1379.3875541156192
1983,39,14.48021566728322
1983,40,241.83691777657552
1983,41,78.06243834499048
1983,42,731.9777867233593
1984,1,41.49045194857581
1984,4,5.262563534977804
1984,5,3.7717363327965314
1984,8,77.61890605593779
1984,10,128.35787893590378
1984,11,26.019182431393812
1984,13,263.951563301483
1984,14,92.9388543803727
1984,16,95.80908817169761
1984,20,135.07492101185218
1984,26,169.0270927451391
1984,29,109.14095210501075
1984,30,661.2031329680875
1984,32,644.2978913237677
1984,35,16.640765214923277
1984,36,836.9871205648468
1984,37,195.37504222509605
1984,38,1898.3336134772753
1984,39,19.796832166017058
1984,40,332.8195535948217
1984,41,106.72416943882281
1984,42,1007.3586880712011
1985,1,80.26318870401347
1985,4,5.999875413783801
1985,5,7.296415700562722
1985,8,88.4937090059816
1985,10,146.3414696799884
1985,11,50.334051603089335
1985,13,300.93251787962424
1985,14,179.79001087556816
1985,16,109.23242802062197
1985,20,261.30213977401974
1985,26,326.98254186068397
1985,29,211.13293354812123
1985,30,816.7658845639988
1985,32,795.8833086097535
1985,35,32.191523974720575
1985,36,1033.906967179806
1985,37,377.9525926013867
1985,38,2344.9588419965526
1985,39,38.296928600635624
1985,40,411.1227602201784
1985,41,206.45767275719874
1985,42,1244.3622374297108
1986,1,120.84773558820989
1986,4,6.4791281350076995
1986,5,10.985799711682473
1986,8,95.56233092351009
1986,10,158.03080366364338
1986,11,75.78512961458372
1986,13,324.970138355416
1986,14,270.6996326275484
1986,16,117.9575989224228
1986,20,393.4278267026437
1986,26,492.3190867292916
1986,29,317.89089543249855
1986,30,877.344428431917
1986,32,854.9130169209628
1986,35,48.46895370460186
1986,36,1110.590604131761
1986,37,569.0618042102143
1986,38,2518.8816205589565
1986,39,57.661515522853186
1986,40,441.6152411572249
1986,41,310.8516201558726
1986,42,1336.6550887991777
1987,1,128.3667476225588
1987,4,7.244089209268921
1987,5,11.66932398159975
1987,8,106.84493898418056
1987,10,176.68877906063113
1987,11,80.50039629974897
1987,13,363.33787873023755
1987,14,287.54226344320546
1987,16,131.8843140156818
1987,20,417.9064695934379
1987,26,522.9506341045025
1987,29,337.66971426375596
1987,30,1079.3548262389297
1987,32,1051.7585351027644
1987,35,51.4846382304504
1987,36,1366.306423906637
1987,37,604.4681983252426
1987,38,3098.859405460767
