region_id,year,value,matrix
14,2013,0.9666894930000001,bio
26,2013,0.816080405,bio
11,2013,0.7762463260000001,bio
14,2013,0.5008466200000001,bio
37,2014,2.610866882,bio
38,2014,0.24575675000000005,bio
14,2014,0.7337278560499999,bio
42,2014,0.36757033333333333,bio
37,2014,0.48021927299999995,bio
35,2014,0.51055116635,bio
1,2014,0.25386633304285716,bio
39,2014,0.3859117336,bio
37,2014,0.41976513874285715,bio
38,2014,0.82858353315,bio
41,2014,0.6149928535500001,bio
41,2014,0.7283100732000001,bio
32,2014,0.41654575000000005,bio
38,2014,0.6072656666666667,bio
38,2014,0.39059666666666665,bio
38,2014,0.45941525000000005,bio
31,2014,0.981290111,bio
30,2014,0.277494,bio
14,2014,0.8661963073,bio
1,2014,0.75134810335,bio
41,2014,0.49751142865,bio
26,2014,1.3174004815,bio
14,2014,0.5531391291357143,bio
29,2014,0.6105990424357143,bio
11,2014,0.9787598938,bio
23,2016,2.4749904499999995,bio
23,2016,1.2224538000000003,bio
23,2016,1.49137445,bio
42,2016,1.7410065000000001,bio
37,2016,3.0242967013,bio
14,2016,0.43804067100000005,bio
37,2016,0.80444540325,bio
35,2016,0.28388082625,bio
1,2016,0.2331159301714286,bio
41,2016,0.4162694478571428,bio
30,2016,0.48574800000000007,bio
36,2016,0.87014394335,bio
38,2016,1.185202678875,bio
40,2016,0.6236843000000001,bio
38,2016,1.8816861500000002,bio
1,2016,0.54417475225,bio
38,2016,1.070759725,bio
32,2016,1.23103265,bio
31,2016,0.47081647549999994,bio
14,2016,0.512900897,bio
41,2016,0.4636874025,bio
41,2016,0.37340207375000006,bio
39,2016,1.091823529,bio
37,2016,1.187443004,bio
14,2016,0.66544475145,bio
14,2016,0.3360618848571429,bio
26,2016,0.48686971185000005,bio
29,2016,0.42108823778571425,bio
11,2016,0.36623177395000006,bio
14,2017,0.44059012,bio
37,2017,1.7551398,bio
1,2017,0.21609510428571427,bio
37,2017,1.2202591649999999,bio
37,2017,0.4722458025000001,bio
35,2017,0.293039925,bio
39,2017,2.1810174700000005,bio
41,2017,0.33738561666666667,bio
14,2017,0.38198469749999997,bio
41,2017,0.31022314000000006,bio
14,2017,0.23833749428571432,bio
26,2017,0.5614131372500001,bio
31,2017,0.4558685475,bio
41,2017,0.302287875,bio
36,2017,0.7978683462500001,bio
38,2017,0.6923122950000001,bio
37,2017,0.36522885692307694,bio
1,2017,1.3317365620000001,bio
14,2017,0.64702716325,bio
29,2017,0.41870479285714285,bio
11,2017,0.2552482525,bio
37,2018,1.5639789,bio
38,2018,0.95994365,bio
38,2018,0.85738805,bio
42,2018,0.27210385000000004,bio
32,2018,0.9755894,bio
1,1990,1.2045000000000001,sed
1,1990,0.40630000000000005,sed
1,1990,0.3261,sed
1,1990,0.4057,sed
1,1990,0.406,sed
1,1990,0.40690000000000004,sed
1,1990,0.3207,sed
3,2007,2.017221,sed
3,2007,5.515040000000001,sed
2,2007,0.303882825,sed
2,2007,0.0623493,sed
3,2007,5.205447400000001,sed
3,2007,0.3531335,sed
3,2007,0.082958525,sed
9,2007,2.3851034500000003,sed
3,2007,1.9812171,sed
3,2007,0.572315,sed
3,2007,5.8211333,sed
3,2007,7.8485445,sed
2,2007,9.892918025000002,sed
12,2008,0.6604602,sed
12,2008,3.8446067000000004,sed
10,2008,9.01313,sed
7,2008,2.1754912500000003,sed
12,2008,6.996650000000001,sed
13,2008,16.61445,sed
3,2008,0.639869,sed
3,2008,1.173468,sed
3,2008,3.90855,sed
5,2008,5.28676,sed
6,2008,0.005641500000000001,sed
2,2008,3.9543570000000003,sed
1,2008,6.285030000000001,sed
2,2008,2.2072,sed
1,2008,6.344665,sed
1,2008,1.4009715,sed
2,2008,6.195683099999999,sed
12,2008,0.0147051,sed
6,2008,0.8956517,sed
6,2008,0.11001200000000001,sed
3,2008,0.5988030000000001,sed
3,2008,0.1574596,sed
12,2008,0.0638726,sed
12,2008,0.12956520000000002,sed
3,2008,1.4662023999999998,sed
3,2008,0.29629360000000005,sed
3,2008,0.0918086,sed
3,2008,7.07766625,sed
3,2008,6.5079067,sed
12,2008,0.0867054,sed
12,2008,0.35105590000000003,sed
3,2008,4.2885723,sed
3,2008,5.0937718,sed
3,2008,1.0212059500000001,sed
3,2008,0.6348438000000001,sed
3,2008,11.7367245,sed
3,2008,0.7947022,sed
3,2008,0.05813080000000001,sed
3,2008,0.8739929500000001,sed
3,2008,8.134990250000001,sed
3,2008,5.7245323500000005,sed
2,2008,0.012526599999999999,sed
2,2008,0.0243948,sed
2,2008,0.70542495,sed
2,2008,2.02868395,sed
2,2008,0.03577845,sed
2,2008,0.1027623,sed
3,2008,6.0660587,sed
3,2008,8.543309200000001,sed
3,2008,3.0567379000000003,sed
3,2008,7.4703324,sed
3,2008,7.794333300000001,sed
4,2008,3.4854786000000004,sed
3,2008,17.058245,sed
3,2008,2.4298153,sed
3,2008,5.91216,sed
3,2008,3.8597037000000003,sed
3,2008,7.3706051,sed
12,2008,1.1156094,sed
2,2009,0.4313635,sed
12,2009,0.58293,sed
3,2009,0.0328729,sed
3,2009,0.0314074,sed
3,2009,3.218025,sed
3,2009,0.16623570000000001,sed
3,2009,0.1071923,sed
3,2009,0.9047311000000001,sed
3,2009,5.806400699999999,sed
2,2009,0.6760592000000001,sed
2,2009,0.8755550000000001,sed
2,2009,0.6092308000000001,sed
12,2009,4.87713675,sed
2,2010,0.78072195,sed
3,2010,3.1226678,sed
3,2010,4.3268208999999995,sed
4,2011,4.868037,sed
3,2011,4.693253,sed
3,2011,2.539235,sed
3,2011,3.605182,sed
7,2011,9.628581,sed
6,2011,3.949812,sed
6,2011,0.258708,sed
3,2011,0.74797,sed
3,2011,5.885223000000001,sed
3,2011,4.580217,sed
3,2011,2.4446990000000004,sed
3,2011,7.066673000000001,sed
3,2011,0.630278,sed
3,2011,3.968003,sed
3,2011,0.5146280000000001,sed
2,2011,0.474302,sed
2,2011,0.0548265,sed
3,2011,5.192243,sed
3,2011,0.722379,sed
3,2011,0.499003,sed
3,2011,3.7806400000000004,sed
3,2011,6.48215,sed
2,2011,0.7002285,sed
2,2012,0.5629740000000001,sed
2,2012,0.229466,sed
2,2012,0.176409,sed
3,2012,1.471414,sed
3,2012,0.295486,sed
12,2012,0.578497,sed
12,2012,6.285541,sed
12,2012,8.017761,sed
12,2012,7.4193880000000005,sed
2,2012,0.061124000000000005,sed
3,2012,0.9161590000000001,sed
3,2012,0.29138200000000003,sed
3,2012,1.090095,sed
2,2012,14.160815000000001,sed
3,2012,0.28309,sed
12,2012,0.867122,sed
3,2012,1.529126,sed
3,2012,7.851648,sed
6,2012,3.475858,sed
3,2012,4.356674,sed
3,2012,5.278835,sed
3,2012,3.476248,sed
3,2012,4.4396510000000005,sed
2,2012,0.5370960000000001,sed
2,2012,0.079057,sed
2,2013,1.2315150000000001,sed
2,2013,4.806518,sed
6,2013,0.062408000000000005,sed
6,2013,0.33669600000000005,sed
3,2013,0.07108199999999999,sed
3,2013,3.346557,sed
3,2013,7.013228000000001,sed
3,2013,2.6998270000000004,sed
3,2013,2.959335,sed
3,2013,2.467654,sed
3,2013,0.048482000000000004,sed
3,2013,0.06793,sed
3,2013,0.994742,sed
3,2013,5.034091,sed
3,2013,0.25911000000000006,sed
3,2013,1.1239350000000001,sed
3,2013,9.27898,sed
3,2013,2.9418029999999997,sed
3,2013,6.050756000000001,sed
3,2013,1.677279,sed
3,2013,0.415202,sed
3,2013,3.2069830000000006,sed
3,2013,4.429648,sed
3,2013,5.674776,sed
3,2013,6.724189000000001,sed
3,2013,2.075158,sed
2,2013,0.052570000000000006,sed
2,2013,0.35114500000000004,sed
12,2013,0.075113,sed
12,2013,4.438613999999999,sed
2,2014,0.17985600000000002,sed
2,2014,0.517213,sed
2,2014,0.141794,sed
2,2014,0.050948,sed
29,2014,2.194497,sed
29,2014,2.1655915,sed
26,2014,4.4814869999999996,sed
20,2014,3.384843,sed
20,2014,4.610812,sed
26,2014,2.0036290000000005,sed
1,2014,1.943386,sed
1,2014,1.5431900000000003,sed
11,2014,5.21202,sed
14,2014,1.733114,sed
41,2014,2.749553,sed
41,2014,2.4471140000000005,sed
37,2014,2.2540370000000003,sed
37,2014,1.686051,sed
35,2014,2.332659,sed
12,2014,0.226974,sed
12,2014,0.34411800000000003,sed
12,2014,0.09366300000000001,sed
3,2014,9.383391000000001,sed
3,2014,10.247468000000001,sed
3,2014,0.668866,sed
3,2014,0.273995,sed
3,2014,0.5430200000000001,sed
3,2014,2.2663399999999996,sed
3,2014,2.9764630000000003,sed
3,2014,0.45121300000000003,sed
3,2014,1.480072,sed
12,2014,0.557051,sed
3,2014,0.756024,sed
3,2014,0.7870375000000001,sed
2,2014,0.6405320000000001,sed
2,2014,1.8868950000000002,sed
3,2014,0.37861550000000005,sed
1,2014,1.4480034999999998,sed
2,2014,0.064819,sed
2,2014,0.671714,sed
13,2014,12.091473,sed
12,2014,0.1324935,sed
2,2014,0.726087,sed
2,2014,0.24755200000000002,sed
2,2014,1.3158310000000002,sed
2,2014,0.19280500000000003,sed
2,2014,1.959807,sed
2,2015,0.41779900000000003,sed
2,2015,0.713297,sed
2,2015,0.7161069999999999,sed
3,2015,11.161976000000001,sed
3,2015,5.463474000000001,sed
6,2015,5.884424999999999,sed
5,2015,5.655036,sed
2,2015,0.28415900000000005,sed
2,2015,0.059881500000000004,sed
3,2015,0.530772,sed
3,2015,0.40555199999999997,sed
3,2015,5.998716,sed
3,2015,8.034419000000002,sed
3,2015,7.035001,sed
3,2015,12.266096000000001,sed
3,2015,6.096323000000001,sed
3,2015,12.100429,sed
28,2018,1.9415,sed
